지역,공항,이름,대여일,반납일,크기,제한인원수,보험,가격,브랜드
후쿠오카,FUK,C-HR ,2023-09-07,2023-09-08,SUV,5,면책커버보험 포함,138330,도요타
후쿠오카,FUK,캠리 ,2023-09-07,2023-09-08,중형,5,면책커버보험 포함,158590,도요타
후쿠오카,FUK,복시 ,2023-09-07,2023-09-08,RV,7,면책커버보험 포함,175160,도요타
후쿠오카,FUK,왜건 R ,2023-09-08,2023-09-09,경형,5,프리미엄플랜 포함,80420,스즈키
후쿠오카,FUK,아쿠아 ,2023-09-08,2023-09-09,소형,5,면책커버보험 포함,84940,도요타
후쿠오카,FUK,피트 ,2023-09-08,2023-09-09,소형,5,프리미엄플랜 포함,94120,혼다
후쿠오카,FUK,라이즈 ,2023-09-08,2023-09-09,SUV,5,면책커버보험 포함,95980,도요타
후쿠오카,FUK,프리우스 ,2023-09-08,2023-09-09,준중형,5,면책커버보험 포함,101510,도요타
후쿠오카,FUK,시엔타 ,2023-09-08,2023-09-09,RV,5,면책커버보험 포함,110710,도요타
후쿠오카,FUK,C-HR ,2023-09-08,2023-09-09,SUV,5,면책커버보험 포함,138330,도요타
후쿠오카,FUK,캠리 ,2023-09-08,2023-09-09,중형,5,면책커버보험 포함,158590,도요타
후쿠오카,FUK,복시 ,2023-09-08,2023-09-09,RV,7,면책커버보험 포함,175160,도요타
후쿠오카,FUK,왜건 R ,2023-09-09,2023-09-10,경형,5,프리미엄플랜 포함,80420,스즈키
후쿠오카,FUK,아쿠아 ,2023-09-09,2023-09-10,소형,5,면책커버보험 포함,84940,도요타
후쿠오카,FUK,피트 ,2023-09-09,2023-09-10,소형,5,프리미엄플랜 포함,94120,혼다
후쿠오카,FUK,라이즈 ,2023-09-09,2023-09-10,SUV,5,면책커버보험 포함,95980,도요타
후쿠오카,FUK,프리우스 ,2023-09-09,2023-09-10,준중형,5,면책커버보험 포함,101510,도요타
후쿠오카,FUK,시엔타 ,2023-09-09,2023-09-10,RV,5,면책커버보험 포함,110710,도요타
후쿠오카,FUK,C-HR ,2023-09-09,2023-09-10,SUV,5,면책커버보험 포함,138330,도요타
후쿠오카,FUK,캠리 ,2023-09-09,2023-09-10,중형,5,면책커버보험 포함,158590,도요타
후쿠오카,FUK,복시 ,2023-09-09,2023-09-10,RV,7,면책커버보험 포함,175160,도요타
후쿠오카,FUK,왜건 R ,2023-09-10,2023-09-11,경형,5,프리미엄플랜 포함,80420,스즈키
후쿠오카,FUK,아쿠아 ,2023-09-10,2023-09-11,소형,5,면책커버보험 포함,84940,도요타
후쿠오카,FUK,피트 ,2023-09-10,2023-09-11,소형,5,프리미엄플랜 포함,94120,혼다
후쿠오카,FUK,라이즈 ,2023-09-10,2023-09-11,SUV,5,면책커버보험 포함,95980,도요타
후쿠오카,FUK,프리우스 ,2023-09-10,2023-09-11,준중형,5,면책커버보험 포함,101510,도요타
후쿠오카,FUK,시엔타 ,2023-09-10,2023-09-11,RV,5,면책커버보험 포함,110710,도요타
후쿠오카,FUK,C-HR ,2023-09-10,2023-09-11,SUV,5,면책커버보험 포함,138330,도요타
후쿠오카,FUK,캠리 ,2023-09-10,2023-09-11,중형,5,면책커버보험 포함,158590,도요타
후쿠오카,FUK,복시 ,2023-09-10,2023-09-11,RV,7,면책커버보험 포함,175160,도요타
후쿠오카,FUK,왜건 R ,2023-09-11,2023-09-12,경형,5,프리미엄플랜 포함,80420,스즈키
후쿠오카,FUK,아쿠아 ,2023-09-11,2023-09-12,소형,5,면책커버보험 포함,84940,도요타
후쿠오카,FUK,피트 ,2023-09-11,2023-09-12,소형,5,프리미엄플랜 포함,94120,혼다
후쿠오카,FUK,라이즈 ,2023-09-11,2023-09-12,SUV,5,면책커버보험 포함,95980,도요타
후쿠오카,FUK,프리우스 ,2023-09-11,2023-09-12,준중형,5,면책커버보험 포함,101510,도요타
후쿠오카,FUK,시엔타 ,2023-09-11,2023-09-12,RV,5,면책커버보험 포함,110710,도요타
후쿠오카,FUK,C-HR ,2023-09-11,2023-09-12,SUV,5,면책커버보험 포함,138330,도요타
후쿠오카,FUK,캠리 ,2023-09-11,2023-09-12,중형,5,면책커버보험 포함,158590,도요타
후쿠오카,FUK,복시 ,2023-09-11,2023-09-12,RV,7,면책커버보험 포함,175160,도요타
후쿠오카,FUK,왜건 R ,2023-09-12,2023-09-13,경형,5,프리미엄플랜 포함,80420,스즈키
후쿠오카,FUK,아쿠아 ,2023-09-12,2023-09-13,소형,5,면책커버보험 포함,84940,도요타
후쿠오카,FUK,피트 ,2023-09-12,2023-09-13,소형,5,프리미엄플랜 포함,94120,혼다
후쿠오카,FUK,라이즈 ,2023-09-12,2023-09-13,SUV,5,면책커버보험 포함,95980,도요타
후쿠오카,FUK,프리우스 ,2023-09-12,2023-09-13,준중형,5,면책커버보험 포함,101510,도요타
후쿠오카,FUK,시엔타 ,2023-09-12,2023-09-13,RV,5,면책커버보험 포함,110710,도요타
후쿠오카,FUK,C-HR ,2023-09-12,2023-09-13,SUV,5,면책커버보험 포함,138330,도요타
후쿠오카,FUK,캠리 ,2023-09-12,2023-09-13,중형,5,면책커버보험 포함,158590,도요타
후쿠오카,FUK,복시 ,2023-09-12,2023-09-13,RV,7,면책커버보험 포함,175160,도요타
후쿠오카,FUK,왜건 R ,2023-09-13,2023-09-14,경형,5,프리미엄플랜 포함,80420,스즈키
후쿠오카,FUK,아쿠아 ,2023-09-13,2023-09-14,소형,5,면책커버보험 포함,84940,도요타
후쿠오카,FUK,피트 ,2023-09-13,2023-09-14,소형,5,프리미엄플랜 포함,94120,혼다
후쿠오카,FUK,라이즈 ,2023-09-13,2023-09-14,SUV,5,면책커버보험 포함,95980,도요타
후쿠오카,FUK,프리우스 ,2023-09-13,2023-09-14,준중형,5,면책커버보험 포함,101510,도요타
후쿠오카,FUK,시엔타 ,2023-09-13,2023-09-14,RV,5,면책커버보험 포함,110710,도요타
후쿠오카,FUK,C-HR ,2023-09-13,2023-09-14,SUV,5,면책커버보험 포함,138330,도요타
후쿠오카,FUK,캠리 ,2023-09-13,2023-09-14,중형,5,면책커버보험 포함,158590,도요타
후쿠오카,FUK,복시 ,2023-09-13,2023-09-14,RV,7,면책커버보험 포함,175160,도요타
후쿠오카,FUK,아쿠아 ,2023-09-14,2023-09-15,소형,5,면책커버보험 포함,84940,도요타
후쿠오카,FUK,왜건 R ,2023-09-14,2023-09-15,경형,5,프리미엄플랜 포함,88420,스즈키
후쿠오카,FUK,라이즈 ,2023-09-14,2023-09-15,SUV,5,면책커버보험 포함,95980,도요타
후쿠오카,FUK,프리우스 ,2023-09-14,2023-09-15,준중형,5,면책커버보험 포함,101510,도요타
후쿠오카,FUK,피트 ,2023-09-14,2023-09-15,소형,5,프리미엄플랜 포함,103320,혼다
후쿠오카,FUK,시엔타 ,2023-09-14,2023-09-15,RV,5,면책커버보험 포함,110710,도요타
후쿠오카,FUK,C-HR ,2023-09-14,2023-09-15,SUV,5,면책커버보험 포함,138330,도요타
후쿠오카,FUK,캠리 ,2023-09-14,2023-09-15,중형,5,면책커버보험 포함,158590,도요타
후쿠오카,FUK,복시 ,2023-09-14,2023-09-15,RV,7,면책커버보험 포함,175160,도요타
후쿠오카,FUK,아쿠아 ,2023-09-15,2023-09-16,소형,5,면책커버보험 포함,84940,도요타
후쿠오카,FUK,왜건 R ,2023-09-15,2023-09-16,경형,5,프리미엄플랜 포함,88420,스즈키
후쿠오카,FUK,라이즈 ,2023-09-15,2023-09-16,SUV,5,면책커버보험 포함,95980,도요타
후쿠오카,FUK,프리우스 ,2023-09-15,2023-09-16,준중형,5,면책커버보험 포함,101510,도요타
후쿠오카,FUK,피트 ,2023-09-15,2023-09-16,소형,5,프리미엄플랜 포함,103320,혼다
후쿠오카,FUK,시엔타 ,2023-09-15,2023-09-16,RV,5,면책커버보험 포함,110710,도요타
후쿠오카,FUK,C-HR ,2023-09-15,2023-09-16,SUV,5,면책커버보험 포함,138330,도요타
후쿠오카,FUK,캠리 ,2023-09-15,2023-09-16,중형,5,면책커버보험 포함,158590,도요타
후쿠오카,FUK,복시 ,2023-09-15,2023-09-16,RV,7,면책커버보험 포함,175160,도요타
후쿠오카,FUK,아쿠아 ,2023-09-16,2023-09-17,소형,5,면책커버보험 포함,84940,도요타
후쿠오카,FUK,왜건 R ,2023-09-16,2023-09-17,경형,5,프리미엄플랜 포함,88420,스즈키
후쿠오카,FUK,라이즈 ,2023-09-16,2023-09-17,SUV,5,면책커버보험 포함,95980,도요타
후쿠오카,FUK,프리우스 ,2023-09-16,2023-09-17,준중형,5,면책커버보험 포함,101510,도요타
후쿠오카,FUK,피트 ,2023-09-16,2023-09-17,소형,5,프리미엄플랜 포함,103320,혼다
후쿠오카,FUK,시엔타 ,2023-09-16,2023-09-17,RV,5,면책커버보험 포함,110710,도요타
후쿠오카,FUK,C-HR ,2023-09-16,2023-09-17,SUV,5,면책커버보험 포함,138330,도요타
후쿠오카,FUK,캠리 ,2023-09-16,2023-09-17,중형,5,면책커버보험 포함,158590,도요타
후쿠오카,FUK,복시 ,2023-09-16,2023-09-17,RV,7,면책커버보험 포함,175160,도요타
후쿠오카,FUK,아쿠아 ,2023-09-17,2023-09-18,소형,5,면책커버보험 포함,84940,도요타
후쿠오카,FUK,라이즈 ,2023-09-17,2023-09-18,SUV,5,면책커버보험 포함,95980,도요타
후쿠오카,FUK,프리우스 ,2023-09-17,2023-09-18,준중형,5,면책커버보험 포함,101510,도요타
후쿠오카,FUK,시엔타 ,2023-09-17,2023-09-18,RV,5,면책커버보험 포함,110710,도요타
후쿠오카,FUK,C-HR ,2023-09-17,2023-09-18,SUV,5,면책커버보험 포함,138330,도요타
후쿠오카,FUK,캠리 ,2023-09-17,2023-09-18,중형,5,면책커버보험 포함,158590,도요타
후쿠오카,FUK,복시 ,2023-09-17,2023-09-18,RV,7,면책커버보험 포함,175160,도요타
후쿠오카,FUK,알파드 ,2023-09-17,2023-09-18,RV,7,면책커버보험 포함,230400,도요타
후쿠오카,FUK,하이에이스 그랜드 캐빈 ,2023-09-17,2023-09-18,RV,10,면책커버보험 포함,248810,도요타
후쿠오카,FUK,크라운 ,2023-09-17,2023-09-18,대형,5,면책커버보험 포함,258020,도요타
후쿠오카,FUK,랜드 크루저 프라도 ,2023-09-17,2023-09-18,SUV,5,면책커버보험 포함,271830,도요타
후쿠오카,FUK,왜건 R ,2023-09-18,2023-09-19,경형,5,프리미엄플랜 포함,80420,스즈키
후쿠오카,FUK,아쿠아 ,2023-09-18,2023-09-19,소형,5,면책커버보험 포함,84940,도요타
후쿠오카,FUK,피트 ,2023-09-18,2023-09-19,소형,5,프리미엄플랜 포함,94120,혼다
후쿠오카,FUK,라이즈 ,2023-09-18,2023-09-19,SUV,5,면책커버보험 포함,95980,도요타
후쿠오카,FUK,프리우스 ,2023-09-18,2023-09-19,준중형,5,면책커버보험 포함,101510,도요타
후쿠오카,FUK,시엔타 ,2023-09-18,2023-09-19,RV,5,면책커버보험 포함,110710,도요타
후쿠오카,FUK,C-HR ,2023-09-18,2023-09-19,SUV,5,면책커버보험 포함,138330,도요타
후쿠오카,FUK,캠리 ,2023-09-18,2023-09-19,중형,5,면책커버보험 포함,158590,도요타
후쿠오카,FUK,복시 ,2023-09-18,2023-09-19,RV,7,면책커버보험 포함,175160,도요타
후쿠오카,FUK,왜건 R ,2023-09-19,2023-09-20,경형,5,프리미엄플랜 포함,80420,스즈키
후쿠오카,FUK,아쿠아 ,2023-09-19,2023-09-20,소형,5,면책커버보험 포함,84940,도요타
후쿠오카,FUK,피트 ,2023-09-19,2023-09-20,소형,5,프리미엄플랜 포함,94120,혼다
후쿠오카,FUK,라이즈 ,2023-09-19,2023-09-20,SUV,5,면책커버보험 포함,95980,도요타
후쿠오카,FUK,프리우스 ,2023-09-19,2023-09-20,준중형,5,면책커버보험 포함,101510,도요타
후쿠오카,FUK,시엔타 ,2023-09-19,2023-09-20,RV,5,면책커버보험 포함,110710,도요타
후쿠오카,FUK,C-HR ,2023-09-19,2023-09-20,SUV,5,면책커버보험 포함,138330,도요타
후쿠오카,FUK,캠리 ,2023-09-19,2023-09-20,중형,5,면책커버보험 포함,158590,도요타
후쿠오카,FUK,복시 ,2023-09-19,2023-09-20,RV,7,면책커버보험 포함,175160,도요타
후쿠오카,FUK,왜건 R ,2023-09-20,2023-09-21,경형,5,프리미엄플랜 포함,80420,스즈키
후쿠오카,FUK,아쿠아 ,2023-09-20,2023-09-21,소형,5,면책커버보험 포함,84940,도요타
후쿠오카,FUK,피트 ,2023-09-20,2023-09-21,소형,5,프리미엄플랜 포함,94120,혼다
후쿠오카,FUK,라이즈 ,2023-09-20,2023-09-21,SUV,5,면책커버보험 포함,95980,도요타
후쿠오카,FUK,프리우스 ,2023-09-20,2023-09-21,준중형,5,면책커버보험 포함,101510,도요타
후쿠오카,FUK,시엔타 ,2023-09-20,2023-09-21,RV,5,면책커버보험 포함,110710,도요타
후쿠오카,FUK,C-HR ,2023-09-20,2023-09-21,SUV,5,면책커버보험 포함,138330,도요타
후쿠오카,FUK,캠리 ,2023-09-20,2023-09-21,중형,5,면책커버보험 포함,158590,도요타
후쿠오카,FUK,복시 ,2023-09-20,2023-09-21,RV,7,면책커버보험 포함,175160,도요타
후쿠오카,FUK,왜건 R ,2023-09-21,2023-09-22,경형,5,프리미엄플랜 포함,80420,스즈키
후쿠오카,FUK,아쿠아 ,2023-09-21,2023-09-22,소형,5,면책커버보험 포함,84940,도요타
후쿠오카,FUK,피트 ,2023-09-21,2023-09-22,소형,5,프리미엄플랜 포함,94120,혼다
후쿠오카,FUK,라이즈 ,2023-09-21,2023-09-22,SUV,5,면책커버보험 포함,95980,도요타
후쿠오카,FUK,프리우스 ,2023-09-21,2023-09-22,준중형,5,면책커버보험 포함,101510,도요타
후쿠오카,FUK,시엔타 ,2023-09-21,2023-09-22,RV,5,면책커버보험 포함,110710,도요타
후쿠오카,FUK,C-HR ,2023-09-21,2023-09-22,SUV,5,면책커버보험 포함,138330,도요타
후쿠오카,FUK,캠리 ,2023-09-21,2023-09-22,중형,5,면책커버보험 포함,158590,도요타
후쿠오카,FUK,복시 ,2023-09-21,2023-09-22,RV,7,면책커버보험 포함,175160,도요타
후쿠오카,FUK,왜건 R ,2023-09-22,2023-09-23,경형,5,프리미엄플랜 포함,80420,스즈키
후쿠오카,FUK,아쿠아 ,2023-09-22,2023-09-23,소형,5,면책커버보험 포함,84940,도요타
후쿠오카,FUK,피트 ,2023-09-22,2023-09-23,소형,5,프리미엄플랜 포함,94120,혼다
후쿠오카,FUK,라이즈 ,2023-09-22,2023-09-23,SUV,5,면책커버보험 포함,95980,도요타
후쿠오카,FUK,프리우스 ,2023-09-22,2023-09-23,준중형,5,면책커버보험 포함,101510,도요타
후쿠오카,FUK,시엔타 ,2023-09-22,2023-09-23,RV,5,면책커버보험 포함,110710,도요타
후쿠오카,FUK,C-HR ,2023-09-22,2023-09-23,SUV,5,면책커버보험 포함,138330,도요타
후쿠오카,FUK,캠리 ,2023-09-22,2023-09-23,중형,5,면책커버보험 포함,158590,도요타
후쿠오카,FUK,복시 ,2023-09-22,2023-09-23,RV,7,면책커버보험 포함,175160,도요타
후쿠오카,FUK,왜건 R ,2023-09-23,2023-09-24,경형,5,프리미엄플랜 포함,80420,스즈키
후쿠오카,FUK,아쿠아 ,2023-09-23,2023-09-24,소형,5,면책커버보험 포함,84940,도요타
후쿠오카,FUK,피트 ,2023-09-23,2023-09-24,소형,5,프리미엄플랜 포함,94120,혼다
후쿠오카,FUK,라이즈 ,2023-09-23,2023-09-24,SUV,5,면책커버보험 포함,95980,도요타
후쿠오카,FUK,프리우스 ,2023-09-23,2023-09-24,준중형,5,면책커버보험 포함,101510,도요타
후쿠오카,FUK,시엔타 ,2023-09-23,2023-09-24,RV,5,면책커버보험 포함,110710,도요타
후쿠오카,FUK,C-HR ,2023-09-23,2023-09-24,SUV,5,면책커버보험 포함,138330,도요타
후쿠오카,FUK,캠리 ,2023-09-23,2023-09-24,중형,5,면책커버보험 포함,158590,도요타
후쿠오카,FUK,복시 ,2023-09-23,2023-09-24,RV,7,면책커버보험 포함,175160,도요타
후쿠오카,FUK,왜건 R ,2023-09-24,2023-09-25,경형,5,프리미엄플랜 포함,80420,스즈키
후쿠오카,FUK,아쿠아 ,2023-09-24,2023-09-25,소형,5,면책커버보험 포함,84940,도요타
후쿠오카,FUK,피트 ,2023-09-24,2023-09-25,소형,5,프리미엄플랜 포함,94120,혼다
후쿠오카,FUK,라이즈 ,2023-09-24,2023-09-25,SUV,5,면책커버보험 포함,95980,도요타
후쿠오카,FUK,프리우스 ,2023-09-24,2023-09-25,준중형,5,면책커버보험 포함,101510,도요타
후쿠오카,FUK,시엔타 ,2023-09-24,2023-09-25,RV,5,면책커버보험 포함,110710,도요타
후쿠오카,FUK,C-HR ,2023-09-24,2023-09-25,SUV,5,면책커버보험 포함,138330,도요타
후쿠오카,FUK,캠리 ,2023-09-24,2023-09-25,중형,5,면책커버보험 포함,158590,도요타
후쿠오카,FUK,복시 ,2023-09-24,2023-09-25,RV,7,면책커버보험 포함,175160,도요타
후쿠오카,FUK,아쿠아 ,2023-09-25,2023-09-26,소형,5,면책커버보험 포함,84940,도요타
후쿠오카,FUK,라이즈 ,2023-09-25,2023-09-26,SUV,5,면책커버보험 포함,95980,도요타
후쿠오카,FUK,프리우스 ,2023-09-25,2023-09-26,준중형,5,면책커버보험 포함,101510,도요타
후쿠오카,FUK,시엔타 ,2023-09-25,2023-09-26,RV,5,면책커버보험 포함,110710,도요타
후쿠오카,FUK,C-HR ,2023-09-25,2023-09-26,SUV,5,면책커버보험 포함,138330,도요타
후쿠오카,FUK,캠리 ,2023-09-25,2023-09-26,중형,5,면책커버보험 포함,158590,도요타
후쿠오카,FUK,복시 ,2023-09-25,2023-09-26,RV,7,면책커버보험 포함,175160,도요타
후쿠오카,FUK,알파드 ,2023-09-25,2023-09-26,RV,7,면책커버보험 포함,230400,도요타
후쿠오카,FUK,하이에이스 그랜드 캐빈 ,2023-09-25,2023-09-26,RV,10,면책커버보험 포함,248810,도요타
후쿠오카,FUK,크라운 ,2023-09-25,2023-09-26,대형,5,면책커버보험 포함,258020,도요타
후쿠오카,FUK,랜드 크루저 프라도 ,2023-09-25,2023-09-26,SUV,5,면책커버보험 포함,271830,도요타
후쿠오카,FUK,왜건 R ,2023-09-26,2023-09-27,경형,5,프리미엄플랜 포함,80420,스즈키
후쿠오카,FUK,아쿠아 ,2023-09-26,2023-09-27,소형,5,면책커버보험 포함,84940,도요타
후쿠오카,FUK,피트 ,2023-09-26,2023-09-27,소형,5,프리미엄플랜 포함,94120,혼다
후쿠오카,FUK,라이즈 ,2023-09-26,2023-09-27,SUV,5,면책커버보험 포함,95980,도요타
후쿠오카,FUK,프리우스 ,2023-09-26,2023-09-27,준중형,5,면책커버보험 포함,101510,도요타
후쿠오카,FUK,시엔타 ,2023-09-26,2023-09-27,RV,5,면책커버보험 포함,110710,도요타
후쿠오카,FUK,C-HR ,2023-09-26,2023-09-27,SUV,5,면책커버보험 포함,138330,도요타
후쿠오카,FUK,캠리 ,2023-09-26,2023-09-27,중형,5,면책커버보험 포함,158590,도요타
후쿠오카,FUK,복시 ,2023-09-26,2023-09-27,RV,7,면책커버보험 포함,175160,도요타
후쿠오카,FUK,왜건 R ,2023-09-27,2023-09-28,경형,5,프리미엄플랜 포함,80420,스즈키
후쿠오카,FUK,아쿠아 ,2023-09-27,2023-09-28,소형,5,면책커버보험 포함,84940,도요타
후쿠오카,FUK,피트 ,2023-09-27,2023-09-28,소형,5,프리미엄플랜 포함,94120,혼다
후쿠오카,FUK,라이즈 ,2023-09-27,2023-09-28,SUV,5,면책커버보험 포함,95980,도요타
후쿠오카,FUK,프리우스 ,2023-09-27,2023-09-28,준중형,5,면책커버보험 포함,101510,도요타
후쿠오카,FUK,시엔타 ,2023-09-27,2023-09-28,RV,5,면책커버보험 포함,110710,도요타
후쿠오카,FUK,C-HR ,2023-09-27,2023-09-28,SUV,5,면책커버보험 포함,138330,도요타
후쿠오카,FUK,캠리 ,2023-09-27,2023-09-28,중형,5,면책커버보험 포함,158590,도요타
후쿠오카,FUK,복시 ,2023-09-27,2023-09-28,RV,7,면책커버보험 포함,175160,도요타
후쿠오카,FUK,왜건 R ,2023-09-28,2023-09-29,경형,5,프리미엄플랜 포함,80420,스즈키
후쿠오카,FUK,아쿠아 ,2023-09-28,2023-09-29,소형,5,면책커버보험 포함,84940,도요타
후쿠오카,FUK,피트 ,2023-09-28,2023-09-29,소형,5,프리미엄플랜 포함,94120,혼다
후쿠오카,FUK,라이즈 ,2023-09-28,2023-09-29,SUV,5,면책커버보험 포함,95980,도요타
후쿠오카,FUK,프리우스 ,2023-09-28,2023-09-29,준중형,5,면책커버보험 포함,101510,도요타
