출발지,도착지,날짜,출발시간,도착시간,항공편,총 소요 시간,가격,좌석등급
KWJ,HND,2023-09-24,14:40,10:45,경유 2,20시간 05분,"편도 681,300원~",business
KWJ,HND,2023-09-24,14:40,10:45,경유 2,20시간 05분,"편도 681,300원~",business
KWJ,HND,2023-09-24,14:40,10:45,경유 2,20시간 05분,"편도 681,300원~",business
KWJ,HND,2023-09-24,14:40,23:30,경유 2,08시간 50분,"편도 681,300원~",business
KWJ,HND,2023-09-24,14:40,22:00,경유 2,07시간 20분,"편도 681,300원~",business
KWJ,HND,2023-09-24,18:00,10:45,경유 2,16시간 45분,"편도 685,400원~",business
KWJ,HND,2023-09-24,10:35,17:50,경유 1,07시간 15분,"편도 686,300원~",business
KWJ,HND,2023-09-24,10:35,10:45,경유 1,24시간 10분,"편도 686,300원~",business
KWJ,HND,2023-09-24,12:50,23:30,경유 2,10시간 40분,"편도 692,700원~",business
KWJ,HND,2023-09-24,12:50,22:00,경유 2,09시간 10분,"편도 692,700원~",business
KWJ,HND,2023-09-24,12:50,23:30,경유 2,10시간 40분,"편도 692,700원~",business
KWJ,HND,2023-09-24,12:50,22:00,경유 2,09시간 10분,"편도 692,700원~",business
KWJ,HND,2023-09-24,17:20,10:45,경유 1,17시간 25분,"편도 705,000원~",business
KWJ,HND,2023-09-24,09:55,23:30,경유 2,13시간 35분,"편도 711,400원~",business
KWJ,HND,2023-09-24,09:55,23:30,경유 2,13시간 35분,"편도 711,400원~",business
KWJ,HND,2023-09-24,09:55,17:50,경유 2,07시간 55분,"편도 711,400원~",business
KWJ,HND,2023-09-24,09:55,22:00,경유 2,12시간 05분,"편도 711,400원~",business
KWJ,HND,2023-09-24,09:55,22:00,경유 2,12시간 05분,"편도 711,400원~",business
KWJ,HND,2023-09-24,09:55,23:30,경유 2,13시간 35분,"편도 711,400원~",business
KWJ,HND,2023-09-24,09:55,22:00,경유 2,12시간 05분,"편도 711,400원~",business
KWJ,HND,2023-09-24,09:55,22:00,경유 2,12시간 05분,"편도 711,400원~",business
KWJ,HND,2023-09-24,09:55,23:30,경유 2,13시간 35분,"편도 711,400원~",business
KWJ,HND,2023-09-24,09:55,23:30,경유 2,13시간 35분,"편도 711,400원~",business
KWJ,HND,2023-09-24,09:55,23:30,경유 2,13시간 35분,"편도 711,400원~",business
KWJ,HND,2023-09-24,09:55,22:00,경유 2,12시간 05분,"편도 711,400원~",business
KWJ,HND,2023-09-24,09:55,22:00,경유 2,12시간 05분,"편도 711,400원~",business
KWJ,HND,2023-09-24,17:20,10:45,경유 1,17시간 25분,"편도 751,600원~",business
KWJ,HND,2023-09-24,17:20,22:00,경유 1,04시간 40분,"편도 751,600원~",business
KWJ,HND,2023-09-24,10:35,23:30,경유 1,12시간 55분,"편도 751,600원~",business
KWJ,HND,2023-09-24,17:20,15:00,경유 1,21시간 40분,"편도 751,600원~",business
KWJ,HND,2023-09-24,17:20,23:30,경유 1,06시간 10분,"편도 751,600원~",business
KWJ,HND,2023-09-24,10:35,22:00,경유 1,11시간 25분,"편도 751,600원~",business
KWJ,HND,2023-09-24,10:40,22:50,경유 2,12시간 10분,"편도 884,900원~",business
KWJ,HND,2023-09-24,10:40,21:00,경유 2,10시간 20분,"편도 884,900원~",business
KWJ,HND,2023-09-24,10:40,22:50,경유 2,12시간 10분,"편도 884,900원~",business
KWJ,HND,2023-09-24,10:40,21:00,경유 2,10시간 20분,"편도 884,900원~",business
KWJ,HND,2023-09-24,14:45,22:50,경유 2,08시간 05분,"편도 884,900원~",business
KWJ,HND,2023-09-24,10:40,22:50,경유 2,12시간 10분,"편도 884,900원~",business
KWJ,HND,2023-09-24,10:40,22:50,경유 2,12시간 10분,"편도 884,900원~",business
KWJ,HND,2023-09-24,10:40,22:50,경유 2,12시간 10분,"편도 884,900원~",business
KWJ,HND,2023-09-24,10:40,22:50,경유 2,12시간 10분,"편도 884,900원~",business
KWJ,HND,2023-09-24,10:40,21:00,경유 2,10시간 20분,"편도 884,900원~",business
KWJ,HND,2023-09-24,10:40,21:00,경유 2,10시간 20분,"편도 884,900원~",business
KWJ,HND,2023-09-24,10:40,21:00,경유 2,10시간 20분,"편도 884,900원~",business
KWJ,HND,2023-09-24,14:45,11:10,경유 2,20시간 25분,"편도 919,200원~",business
KWJ,HND,2023-09-24,14:45,11:10,경유 2,20시간 25분,"편도 919,200원~",business
KWJ,HND,2023-09-24,14:45,09:55,경유 2,19시간 10분,"편도 919,200원~",business
KWJ,HND,2023-09-24,14:45,09:55,경유 2,19시간 10분,"편도 919,200원~",business
KWJ,HND,2023-09-24,14:45,11:10,경유 2,20시간 25분,"편도 919,200원~",business
KWJ,HND,2023-09-24,14:45,11:10,경유 2,20시간 25분,"편도 919,200원~",business
KWJ,HND,2023-09-24,14:45,09:55,경유 2,19시간 10분,"편도 919,200원~",business
KWJ,HND,2023-09-24,14:45,11:10,경유 2,20시간 25분,"편도 919,200원~",business
KWJ,HND,2023-09-24,14:45,09:55,경유 2,19시간 10분,"편도 919,200원~",business
KWJ,HND,2023-09-24,14:45,11:10,경유 2,20시간 25분,"편도 919,200원~",business
KWJ,HND,2023-09-24,14:45,09:55,경유 2,19시간 10분,"편도 919,200원~",business
KWJ,HND,2023-09-25,10:35,17:50,경유 1,07시간 15분,"편도 577,300원~",business
KWJ,HND,2023-09-25,10:35,22:00,경유 1,11시간 25분,"편도 577,300원~",business
KWJ,HND,2023-09-25,17:20,22:00,경유 1,04시간 40분,"편도 577,300원~",business
KWJ,HND,2023-09-25,14:40,22:00,경유 2,07시간 20분,"편도 660,400원~",business
KWJ,HND,2023-09-25,14:40,10:45,경유 2,20시간 05분,"편도 660,400원~",business
KWJ,HND,2023-09-25,14:40,10:45,경유 2,20시간 05분,"편도 660,400원~",business
KWJ,HND,2023-09-25,14:40,10:45,경유 2,20시간 05분,"편도 660,400원~",business
KWJ,HND,2023-09-25,14:40,10:45,경유 2,20시간 05분,"편도 660,400원~",business
KWJ,HND,2023-09-25,18:00,10:45,경유 2,16시간 45분,"편도 660,400원~",business
KWJ,HND,2023-09-25,14:40,22:00,경유 2,07시간 20분,"편도 660,400원~",business
KWJ,HND,2023-09-25,14:40,10:45,경유 2,20시간 05분,"편도 660,400원~",business
KWJ,HND,2023-09-25,10:35,10:45,경유 1,24시간 10분,"편도 662,100원~",business
KWJ,HND,2023-09-25,17:20,17:50,경유 1,24시간 30분,"편도 662,100원~",business
KWJ,HND,2023-09-25,17:20,10:45,경유 1,17시간 25분,"편도 662,100원~",business
KWJ,HND,2023-09-25,12:50,10:45,경유 2,21시간 55분,"편도 679,400원~",business
KWJ,HND,2023-09-25,12:50,22:00,경유 2,09시간 10분,"편도 679,400원~",business
KWJ,HND,2023-09-25,12:50,22:00,경유 2,09시간 10분,"편도 679,400원~",business
KWJ,HND,2023-09-25,12:50,22:00,경유 2,09시간 10분,"편도 679,400원~",business
KWJ,HND,2023-09-25,12:50,10:45,경유 2,21시간 55분,"편도 679,400원~",business
KWJ,HND,2023-09-25,09:55,22:00,경유 2,12시간 05분,"편도 697,400원~",business
KWJ,HND,2023-09-25,09:55,22:00,경유 2,12시간 05분,"편도 697,400원~",business
KWJ,HND,2023-09-25,09:55,17:50,경유 2,07시간 55분,"편도 697,400원~",business
KWJ,HND,2023-09-25,09:55,22:00,경유 2,12시간 05분,"편도 697,400원~",business
KWJ,HND,2023-09-25,09:55,22:00,경유 2,12시간 05분,"편도 697,400원~",business
KWJ,HND,2023-09-25,09:55,22:00,경유 2,12시간 05분,"편도 697,400원~",business
KWJ,HND,2023-09-25,09:55,22:00,경유 2,12시간 05분,"편도 697,400원~",business
KWJ,HND,2023-09-25,09:55,22:00,경유 2,12시간 05분,"편도 697,400원~",business
KWJ,HND,2023-09-25,10:35,22:15,경유 1,11시간 40분,"편도 736,200원~",business
KWJ,HND,2023-09-25,10:35,17:50,경유 1,07시간 15분,"편도 736,200원~",business
KWJ,HND,2023-09-25,17:20,22:00,경유 1,04시간 40분,"편도 736,200원~",business
KWJ,HND,2023-09-25,10:35,10:45,경유 1,24시간 10분,"편도 736,200원~",business
KWJ,HND,2023-09-25,17:20,22:15,경유 1,04시간 55분,"편도 736,200원~",business
KWJ,HND,2023-09-25,17:20,10:45,경유 1,17시간 25분,"편도 736,200원~",business
KWJ,HND,2023-09-25,10:35,22:00,경유 1,11시간 25분,"편도 736,200원~",business
KWJ,HND,2023-09-25,17:20,17:50,경유 1,24시간 30분,"편도 736,200원~",business
KWJ,HND,2023-09-25,10:40,21:00,경유 2,10시간 20분,"편도 864,600원~",business
KWJ,HND,2023-09-25,10:40,18:30,경유 2,07시간 50분,"편도 864,600원~",business
KWJ,HND,2023-09-25,10:40,21:00,경유 2,10시간 20분,"편도 864,600원~",business
KWJ,HND,2023-09-25,17:40,09:55,경유 2,16시간 15분,"편도 864,600원~",business
KWJ,HND,2023-09-25,10:40,18:30,경유 2,07시간 50분,"편도 864,600원~",business
KWJ,HND,2023-09-25,10:40,21:00,경유 2,10시간 20분,"편도 864,600원~",business
KWJ,HND,2023-09-25,10:40,21:00,경유 2,10시간 20분,"편도 864,600원~",business
KWJ,HND,2023-09-25,10:40,21:00,경유 2,10시간 20분,"편도 864,600원~",business
KWJ,HND,2023-09-25,10:40,21:00,경유 2,10시간 20분,"편도 864,600원~",business
KWJ,HND,2023-09-25,17:40,09:55,경유 2,16시간 15분,"편도 864,600원~",business
KWJ,HND,2023-09-26,10:35,23:30,경유 1,12시간 55분,"편도 577,300원~",business
KWJ,HND,2023-09-26,17:20,23:30,경유 1,06시간 10분,"편도 577,300원~",business
KWJ,HND,2023-09-26,14:40,23:30,경유 2,08시간 50분,"편도 660,400원~",business
KWJ,HND,2023-09-26,14:40,22:00,경유 2,07시간 20분,"편도 660,400원~",business
KWJ,HND,2023-09-26,14:40,10:45,경유 2,20시간 05분,"편도 660,400원~",business
KWJ,HND,2023-09-26,14:40,10:45,경유 2,20시간 05분,"편도 660,400원~",business
KWJ,HND,2023-09-26,14:40,10:45,경유 2,20시간 05분,"편도 660,400원~",business
KWJ,HND,2023-09-26,14:40,23:30,경유 2,08시간 50분,"편도 660,400원~",business
KWJ,HND,2023-09-26,18:00,10:45,경유 2,16시간 45분,"편도 660,400원~",business
KWJ,HND,2023-09-26,14:40,10:45,경유 2,20시간 05분,"편도 660,400원~",business
KWJ,HND,2023-09-26,14:40,10:45,경유 2,20시간 05분,"편도 660,400원~",business
KWJ,HND,2023-09-26,14:40,22:00,경유 2,07시간 20분,"편도 660,400원~",business
KWJ,HND,2023-09-26,10:35,10:45,경유 1,24시간 10분,"편도 662,100원~",business
KWJ,HND,2023-09-26,10:35,17:50,경유 1,07시간 15분,"편도 662,100원~",business
KWJ,HND,2023-09-26,17:20,10:45,경유 1,17시간 25분,"편도 662,100원~",business
KWJ,HND,2023-09-26,10:35,22:00,경유 1,11시간 25분,"편도 662,100원~",business
KWJ,HND,2023-09-26,17:20,22:00,경유 1,04시간 40분,"편도 662,100원~",business
KWJ,HND,2023-09-26,12:50,23:30,경유 2,10시간 40분,"편도 679,400원~",business
KWJ,HND,2023-09-26,12:50,22:00,경유 2,09시간 10분,"편도 679,400원~",business
KWJ,HND,2023-09-26,12:50,22:00,경유 2,09시간 10분,"편도 679,400원~",business
KWJ,HND,2023-09-26,12:50,23:30,경유 2,10시간 40분,"편도 679,400원~",business
KWJ,HND,2023-09-26,12:50,23:30,경유 2,10시간 40분,"편도 679,400원~",business
KWJ,HND,2023-09-26,12:50,22:00,경유 2,09시간 10분,"편도 679,400원~",business
KWJ,HND,2023-09-26,09:55,23:30,경유 2,13시간 35분,"편도 697,400원~",business
KWJ,HND,2023-09-26,09:55,23:30,경유 2,13시간 35분,"편도 697,400원~",business
KWJ,HND,2023-09-26,09:55,22:00,경유 2,12시간 05분,"편도 697,400원~",business
KWJ,HND,2023-09-26,09:55,23:30,경유 2,13시간 35분,"편도 697,400원~",business
KWJ,HND,2023-09-26,09:55,22:00,경유 2,12시간 05분,"편도 697,400원~",business
KWJ,HND,2023-09-26,09:55,17:50,경유 2,07시간 55분,"편도 697,400원~",business
KWJ,HND,2023-09-26,09:55,22:00,경유 2,12시간 05분,"편도 697,400원~",business
KWJ,HND,2023-09-26,09:55,22:00,경유 2,12시간 05분,"편도 697,400원~",business
KWJ,HND,2023-09-26,09:55,23:30,경유 2,13시간 35분,"편도 697,400원~",business
KWJ,HND,2023-09-26,09:55,23:30,경유 2,13시간 35분,"편도 697,400원~",business
KWJ,HND,2023-09-26,09:55,23:30,경유 2,13시간 35분,"편도 697,400원~",business
KWJ,HND,2023-09-26,09:55,23:30,경유 2,13시간 35분,"편도 697,400원~",business
KWJ,HND,2023-09-26,09:55,22:00,경유 2,12시간 05분,"편도 697,400원~",business
KWJ,HND,2023-09-26,09:55,22:00,경유 2,12시간 05분,"편도 697,400원~",business
KWJ,HND,2023-09-26,09:55,22:00,경유 2,12시간 05분,"편도 697,400원~",business
KWJ,HND,2023-09-26,17:20,23:30,경유 1,06시간 10분,"편도 736,200원~",business
KWJ,HND,2023-09-26,10:35,17:50,경유 1,07시간 15분,"편도 736,200원~",business
KWJ,HND,2023-09-26,17:20,22:00,경유 1,04시간 40분,"편도 736,200원~",business
KWJ,HND,2023-09-26,10:35,23:30,경유 1,12시간 55분,"편도 736,200원~",business
KWJ,HND,2023-09-26,10:35,22:00,경유 1,11시간 25분,"편도 736,200원~",business
KWJ,HND,2023-09-26,10:40,21:00,경유 2,10시간 20분,"편도 864,600원~",business
KWJ,HND,2023-09-26,10:40,18:30,경유 2,07시간 50분,"편도 864,600원~",business
KWJ,HND,2023-09-26,10:40,21:00,경유 2,10시간 20분,"편도 864,600원~",business
KWJ,HND,2023-09-26,10:40,21:00,경유 2,10시간 20분,"편도 864,600원~",business
KWJ,HND,2023-09-26,10:40,21:00,경유 2,10시간 20분,"편도 864,600원~",business
KWJ,HND,2023-09-26,10:40,21:00,경유 2,10시간 20분,"편도 864,600원~",business
KWJ,HND,2023-09-26,10:40,18:30,경유 2,07시간 50분,"편도 864,600원~",business
KWJ,HND,2023-09-26,10:40,21:00,경유 2,10시간 20분,"편도 864,600원~",business
KWJ,HND,2023-09-28,10:35,22:00,경유 1,11시간 25분,"편도 691,100원~",business
KWJ,HND,2023-09-28,17:20,17:50,경유 1,24시간 30분,"편도 691,100원~",business
KWJ,HND,2023-09-28,17:20,22:00,경유 1,04시간 40분,"편도 691,100원~",business
KWJ,HND,2023-09-28,17:20,17:50,경유 1,24시간 30분,"편도 736,200원~",business
KWJ,HND,2023-09-29,17:20,23:30,경유 1,06시간 10분,"편도 606,300원~",business
KWJ,HND,2023-09-29,10:35,23:30,경유 1,12시간 55분,"편도 606,300원~",business
KWJ,HND,2023-09-29,10:35,22:00,경유 1,11시간 25분,"편도 691,100원~",business
KWJ,HND,2023-09-29,10:35,17:50,경유 1,07시간 15분,"편도 691,100원~",business
KWJ,HND,2023-09-29,17:20,17:50,경유 1,24시간 30분,"편도 691,100원~",business
KWJ,HND,2023-09-29,17:20,22:00,경유 1,04시간 40분,"편도 691,100원~",business
KWJ,HND,2023-09-29,10:35,10:45,경유 1,24시간 10분,"편도 691,100원~",business
KWJ,HND,2023-09-29,17:20,10:45,경유 1,17시간 25분,"편도 691,100원~",business
KWJ,HND,2023-09-29,18:00,10:45,경유 2,16시간 45분,"편도 697,400원~",business
KWJ,HND,2023-09-29,10:35,22:00,경유 1,11시간 25분,"편도 736,200원~",business
KWJ,HND,2023-09-29,17:20,10:45,경유 1,17시간 25분,"편도 736,200원~",business
KWJ,HND,2023-09-29,10:35,17:50,경유 1,07시간 15분,"편도 736,200원~",business
KWJ,HND,2023-09-29,10:35,23:30,경유 1,12시간 55분,"편도 736,200원~",business
KWJ,HND,2023-09-29,17:20,22:00,경유 1,04시간 40분,"편도 736,200원~",business
KWJ,HND,2023-09-29,17:20,23:30,경유 1,06시간 10분,"편도 736,200원~",business
PUS,HND,2023-09-01,19:20,22:00,경유 1,26시간 40분,"편도 621,100원~",business
PUS,HND,2023-09-01,16:00,23:30,경유 1,07시간 30분,"편도 621,100원~",business
PUS,HND,2023-09-01,18:20,10:45,경유 1,16시간 25분,"편도 621,100원~",business
PUS,HND,2023-09-01,14:00,23:30,경유 1,09시간 30분,"편도 621,100원~",business
PUS,HND,2023-09-01,07:00,23:30,경유 1,16시간 30분,"편도 621,100원~",business
PUS,HND,2023-09-01,16:00,10:45,경유 1,18시간 45분,"편도 621,100원~",business
PUS,HND,2023-09-01,10:20,22:00,경유 1,11시간 40분,"편도 621,100원~",business
PUS,HND,2023-09-01,07:00,17:50,경유 1,10시간 50분,"편도 621,100원~",business
PUS,HND,2023-09-01,12:40,22:00,경유 1,09시간 20분,"편도 621,100원~",business
PUS,HND,2023-09-01,10:20,23:30,경유 1,13시간 10분,"편도 621,100원~",business
PUS,HND,2023-09-01,19:20,10:45,경유 1,15시간 25분,"편도 621,100원~",business
PUS,HND,2023-09-01,17:20,22:00,경유 1,04시간 40분,"편도 621,100원~",business
PUS,HND,2023-09-01,16:00,22:00,경유 1,06시간 00분,"편도 621,100원~",business
PUS,HND,2023-09-01,10:20,17:50,경유 1,07시간 30분,"편도 621,100원~",business
PUS,HND,2023-09-01,12:40,23:30,경유 1,10시간 50분,"편도 621,100원~",business
PUS,HND,2023-09-01,12:40,17:50,경유 1,05시간 10분,"편도 621,100원~",business
PUS,HND,2023-09-01,07:00,22:00,경유 1,15시간 00분,"편도 621,100원~",business
PUS,HND,2023-09-01,14:00,22:00,경유 1,08시간 00분,"편도 621,100원~",business
PUS,HND,2023-09-01,16:00,17:50,경유 1,25시간 50분,"편도 666,800원~",business
PUS,HND,2023-09-01,17:45,09:55,경유 1,16시간 10분,"편도 704,800원~",business
PUS,HND,2023-09-01,20:00,09:55,경유 1,13시간 55분,"편도 704,800원~",business
PUS,HND,2023-09-01,19:00,09:55,경유 1,14시간 55분,"편도 704,800원~",business
PUS,HND,2023-09-01,21:10,09:55,경유 1,12시간 45분,"편도 704,800원~",business
PUS,HND,2023-09-01,14:00,18:30,경유 1,04시간 30분,"편도 749,700원~",business
PUS,HND,2023-09-01,15:40,22:50,경유 1,07시간 10분,"편도 749,700원~",business
PUS,HND,2023-09-01,20:00,11:10,경유 1,15시간 10분,"편도 749,700원~",business
PUS,HND,2023-09-01,10:50,22:50,경유 1,12시간 00분,"편도 749,700원~",business
PUS,HND,2023-09-01,14:00,22:50,경유 1,08시간 50분,"편도 749,700원~",business
PUS,HND,2023-09-01,14:00,21:00,경유 1,07시간 00분,"편도 749,700원~",business
PUS,HND,2023-09-01,12:10,21:00,경유 1,08시간 50분,"편도 749,700원~",business
PUS,HND,2023-09-01,12:10,18:30,경유 1,06시간 20분,"편도 749,700원~",business
PUS,HND,2023-09-01,16:30,22:50,경유 1,06시간 20분,"편도 749,700원~",business
PUS,HND,2023-09-01,10:45,18:30,경유 1,07시간 45분,"편도 749,700원~",business
PUS,HND,2023-09-01,21:10,11:10,경유 1,14시간 00분,"편도 749,700원~",business
PUS,HND,2023-09-01,08:45,18:30,경유 1,09시간 45분,"편도 749,700원~",business
PUS,HND,2023-09-01,08:45,22:50,경유 1,14시간 05분,"편도 749,700원~",business
PUS,HND,2023-09-01,10:45,22:50,경유 1,12시간 05분,"편도 749,700원~",business
PUS,HND,2023-09-01,10:45,21:00,경유 1,10시간 15분,"편도 749,700원~",business
PUS,HND,2023-09-01,08:45,21:00,경유 1,12시간 15분,"편도 749,700원~",business
PUS,HND,2023-09-01,19:00,11:10,경유 1,16시간 10분,"편도 749,700원~",business
PUS,HND,2023-09-01,08:05,22:50,경유 1,14시간 45분,"편도 749,700원~",business
PUS,HND,2023-09-01,12:10,22:50,경유 1,10시간 40분,"편도 749,700원~",business
PUS,HND,2023-09-01,15:40,21:00,경유 1,05시간 20분,"편도 749,700원~",business
PUS,HND,2023-09-01,07:05,22:50,경유 1,15시간 45분,"편도 749,700원~",business
PUS,HND,2023-09-01,19:20,15:00,경유 1,19시간 40분,"편도 813,100원~",business
PUS,HND,2023-09-01,17:20,15:00,경유 1,21시간 40분,"편도 813,100원~",business
PUS,HND,2023-09-01,12:40,15:00,경유 1,26시간 20분,"편도 813,100원~",business
PUS,HND,2023-09-01,18:20,15:00,경유 1,20시간 40분,"편도 813,100원~",business
PUS,HND,2023-09-01,16:00,15:00,경유 1,23시간 00분,"편도 813,100원~",business
PUS,HND,2023-09-01,12:35,21:20,경유 1,08시간 45분,"편도 2,106,100원~",business
PUS,HND,2023-09-02,12:40,22:00,경유 1,09시간 20분,"편도 610,300원~",business
PUS,HND,2023-09-02,19:20,10:45,경유 1,15시간 25분,"편도 610,300원~",business
PUS,HND,2023-09-02,18:20,10:45,경유 1,16시간 25분,"편도 610,300원~",business
PUS,HND,2023-09-02,10:20,10:45,경유 1,24시간 25분,"편도 610,300원~",business
PUS,HND,2023-09-02,17:20,10:45,경유 1,17시간 25분,"편도 610,300원~",business
PUS,HND,2023-09-02,17:20,22:00,경유 1,04시간 40분,"편도 610,300원~",business
PUS,HND,2023-09-02,10:20,22:00,경유 1,11시간 40분,"편도 610,300원~",business
PUS,HND,2023-09-02,16:00,22:00,경유 1,06시간 00분,"편도 610,300원~",business
PUS,HND,2023-09-02,15:00,22:00,경유 1,07시간 00분,"편도 610,300원~",business
PUS,HND,2023-09-02,15:00,10:45,경유 1,19시간 45분,"편도 610,300원~",business
PUS,HND,2023-09-02,08:00,22:00,경유 1,14시간 00분,"편도 610,300원~",business
PUS,HND,2023-09-02,14:00,22:00,경유 1,08시간 00분,"편도 610,300원~",business
PUS,HND,2023-09-02,07:00,22:00,경유 1,15시간 00분,"편도 610,300원~",business
PUS,HND,2023-09-02,19:20,22:00,경유 1,26시간 40분,"편도 621,100원~",business
PUS,HND,2023-09-02,16:00,10:45,경유 1,18시간 45분,"편도 621,100원~",business
PUS,HND,2023-09-02,08:00,10:45,경유 1,26시간 45분,"편도 621,100원~",business
PUS,HND,2023-09-02,08:00,17:50,경유 1,09시간 50분,"편도 654,300원~",business
PUS,HND,2023-09-02,10:20,17:50,경유 1,07시간 30분,"편도 654,300원~",business
PUS,HND,2023-09-02,12:40,17:50,경유 1,05시간 10분,"편도 654,300원~",business
PUS,HND,2023-09-02,07:00,17:50,경유 1,10시간 50분,"편도 654,300원~",business
PUS,HND,2023-09-02,15:00,17:50,경유 1,26시간 50분,"편도 695,100원~",business
PUS,HND,2023-09-02,16:00,17:50,경유 1,25시간 50분,"편도 709,100원~",business
PUS,HND,2023-09-02,17:20,17:50,경유 1,24시간 30분,"편도 709,100원~",business
PUS,HND,2023-09-02,14:00,18:30,경유 1,04시간 30분,"편도 734,200원~",business
PUS,HND,2023-09-02,08:45,21:00,경유 1,12시간 15분,"편도 734,200원~",business
PUS,HND,2023-09-02,20:00,11:10,경유 1,15시간 10분,"편도 734,200원~",business
PUS,HND,2023-09-02,10:45,21:00,경유 1,10시간 15분,"편도 734,200원~",business
PUS,HND,2023-09-02,08:45,18:30,경유 1,09시간 45분,"편도 734,200원~",business
PUS,HND,2023-09-02,14:00,21:00,경유 1,07시간 00분,"편도 734,200원~",business
PUS,HND,2023-09-02,19:00,11:10,경유 1,16시간 10분,"편도 734,200원~",business
PUS,HND,2023-09-02,12:10,18:30,경유 1,06시간 20분,"편도 734,200원~",business
PUS,HND,2023-09-02,12:10,21:00,경유 1,08시간 50분,"편도 734,200원~",business
PUS,HND,2023-09-02,10:45,18:30,경유 1,07시간 45분,"편도 734,200원~",business
PUS,HND,2023-09-02,15:40,21:00,경유 1,05시간 20분,"편도 734,200원~",business
PUS,HND,2023-09-02,21:10,11:10,경유 1,14시간 00분,"편도 734,200원~",business
PUS,HND,2023-09-02,08:00,15:00,경유 1,07시간 00분,"편도 795,300원~",business
PUS,HND,2023-09-02,07:00,15:00,경유 1,08시간 00분,"편도 795,300원~",business
PUS,HND,2023-09-02,12:35,21:20,경유 1,08시간 45분,"편도 1,388,500원~",business
PUS,HND,2023-09-02,07:50,21:50,경유 1,14시간 00분,"편도 6,629,000원~",business
PUS,HND,2023-09-02,07:50,06:45,경유 1,22시간 55분,"편도 6,629,000원~",business
PUS,HND,2023-09-03,15:00,23:30,경유 1,08시간 30분,"편도 621,100원~",business
PUS,HND,2023-09-03,16:00,22:00,경유 1,06시간 00분,"편도 621,100원~",business
PUS,HND,2023-09-03,14:00,22:00,경유 1,08시간 00분,"편도 621,100원~",business
PUS,HND,2023-09-03,10:20,22:00,경유 1,11시간 40분,"편도 621,100원~",business
PUS,HND,2023-09-03,08:00,22:00,경유 1,14시간 00분,"편도 621,100원~",business
PUS,HND,2023-09-03,08:00,23:30,경유 1,15시간 30분,"편도 621,100원~",business
PUS,HND,2023-09-03,14:00,23:30,경유 1,09시간 30분,"편도 621,100원~",business
PUS,HND,2023-09-03,16:00,23:30,경유 1,07시간 30분,"편도 621,100원~",business
PUS,HND,2023-09-03,10:20,23:30,경유 1,13시간 10분,"편도 621,100원~",business
PUS,HND,2023-09-03,17:20,22:00,경유 1,04시간 40분,"편도 621,100원~",business
PUS,HND,2023-09-03,15:00,22:00,경유 1,07시간 00분,"편도 621,100원~",business
PUS,HND,2023-09-03,12:40,22:00,경유 1,09시간 20분,"편도 621,100원~",business
PUS,HND,2023-09-03,12:40,23:30,경유 1,10시간 50분,"편도 621,100원~",business
PUS,HND,2023-09-03,16:00,10:45,경유 1,18시간 45분,"편도 666,800원~",business
PUS,HND,2023-09-03,18:20,10:45,경유 1,16시간 25분,"편도 666,800원~",business
PUS,HND,2023-09-03,14:00,10:45,경유 1,20시간 45분,"편도 666,800원~",business
PUS,HND,2023-09-03,15:00,10:45,경유 1,19시간 45분,"편도 666,800원~",business
PUS,HND,2023-09-03,17:20,10:45,경유 1,17시간 25분,"편도 666,800원~",business
PUS,HND,2023-09-03,12:40,10:45,경유 1,22시간 05분,"편도 666,800원~",business
PUS,HND,2023-09-03,21:10,09:55,경유 1,12시간 45분,"편도 704,800원~",business
PUS,HND,2023-09-03,19:00,09:55,경유 1,14시간 55분,"편도 704,800원~",business
PUS,HND,2023-09-03,17:45,09:55,경유 1,16시간 10분,"편도 704,800원~",business
PUS,HND,2023-09-03,20:00,09:55,경유 1,13시간 55분,"편도 704,800원~",business
PUS,HND,2023-09-03,10:20,17:50,경유 1,07시간 30분,"편도 709,100원~",business
PUS,HND,2023-09-03,08:00,17:50,경유 1,09시간 50분,"편도 709,100원~",business
PUS,HND,2023-09-03,12:40,17:50,경유 1,05시간 10분,"편도 709,100원~",business
PUS,HND,2023-09-03,10:50,22:50,경유 1,12시간 00분,"편도 749,700원~",business
PUS,HND,2023-09-03,07:05,22:50,경유 1,15시간 45분,"편도 749,700원~",business
PUS,HND,2023-09-03,12:10,22:50,경유 1,10시간 40분,"편도 749,700원~",business
PUS,HND,2023-09-03,15:40,22:50,경유 1,07시간 10분,"편도 749,700원~",business
PUS,HND,2023-09-03,10:45,22:50,경유 1,12시간 05분,"편도 749,700원~",business
PUS,HND,2023-09-03,16:30,22:50,경유 1,06시간 20분,"편도 749,700원~",business
PUS,HND,2023-09-03,20:00,11:10,경유 1,15시간 10분,"편도 749,700원~",business
PUS,HND,2023-09-03,08:05,22:50,경유 1,14시간 45분,"편도 749,700원~",business
PUS,HND,2023-09-03,14:00,21:00,경유 1,07시간 00분,"편도 749,700원~",business
PUS,HND,2023-09-03,21:10,11:10,경유 1,14시간 00분,"편도 749,700원~",business
PUS,HND,2023-09-03,15:40,21:00,경유 1,05시간 20분,"편도 749,700원~",business
PUS,HND,2023-09-03,10:45,21:00,경유 1,10시간 15분,"편도 749,700원~",business
PUS,HND,2023-09-03,08:45,21:00,경유 1,12시간 15분,"편도 749,700원~",business
