출발지,도착지,날짜,출발시간,도착시간,항공편,총 소요 시간,가격,좌석등급
PUS,HND,2023-08-08,15:40,21:00,경유 1,05시간 20분,"편도 490,600원~",economy
PUS,HND,2023-08-08,20:00,11:10,경유 1,15시간 10분,"편도 490,600원~",economy
PUS,HND,2023-08-08,14:00,21:00,경유 1,07시간 00분,"편도 490,600원~",economy
PUS,HND,2023-08-08,14:00,18:30,경유 1,04시간 30분,"편도 490,600원~",economy
PUS,HND,2023-08-08,07:00,22:00,경유 1,15시간 00분,"편도 494,800원~",economy
PUS,HND,2023-08-08,07:00,17:50,경유 1,10시간 50분,"편도 494,800원~",economy
PUS,HND,2023-08-08,17:45,09:55,경유 1,16시간 10분,"편도 501,600원~",economy
PUS,HND,2023-08-08,19:00,09:55,경유 1,14시간 55분,"편도 501,600원~",economy
PUS,HND,2023-08-08,14:00,21:30,경유 1,07시간 30분,"편도 501,600원~",economy
PUS,HND,2023-08-08,20:00,09:55,경유 1,13시간 55분,"편도 501,600원~",economy
PUS,HND,2023-08-08,15:40,21:30,경유 1,05시간 50분,"편도 501,600원~",economy
PUS,HND,2023-08-08,10:45,21:30,경유 1,10시간 45분,"편도 501,600원~",economy
PUS,HND,2023-08-08,12:10,21:30,경유 1,09시간 20분,"편도 501,600원~",economy
PUS,HND,2023-08-08,21:10,09:55,경유 1,12시간 45분,"편도 501,600원~",economy
PUS,HND,2023-08-08,08:45,21:30,경유 1,12시간 45분,"편도 501,600원~",economy
PUS,HND,2023-08-08,12:10,17:50,경유 1,05시간 40분,"편도 556,900원~",economy
PUS,HND,2023-08-08,14:00,22:00,경유 1,08시간 00분,"편도 556,900원~",economy
PUS,HND,2023-08-08,08:45,17:50,경유 1,09시간 05분,"편도 556,900원~",economy
PUS,HND,2023-08-08,10:45,17:50,경유 1,07시간 05분,"편도 556,900원~",economy
PUS,HND,2023-08-08,15:40,22:00,경유 1,06시간 20분,"편도 556,900원~",economy
PUS,HND,2023-08-08,11:00,15:05,경유 1,28시간 05분,"편도 580,600원~",economy
PUS,HND,2023-08-08,07:00,19:20,경유 1,12시간 20분,"편도 665,300원~",economy
PUS,HND,2023-08-08,07:00,22:15,경유 1,15시간 15분,"편도 665,300원~",economy
PUS,HND,2023-08-08,12:45,21:30,경유 1,08시간 45분,"편도 858,000원~",economy
PUS,HND,2023-08-08,12:35,21:20,경유 1,08시간 45분,"편도 891,500원~",economy
PUS,HND,2023-08-08,12:35,21:20,경유 1,08시간 45분,"편도 999,600원~",economy
PUS,HND,2023-08-08,20:50,23:59,경유 1,27시간 09분,"편도 1,008,800원~",economy
PUS,HND,2023-08-08,20:50,13:40,경유 1,16시간 50분,"편도 1,223,900원~",economy
PUS,HND,2023-08-08,12:35,13:30,경유 1,24시간 55분,"편도 1,347,100원~",economy
PUS,HND,2023-08-08,12:35,13:30,경유 1,24시간 55분,"편도 1,764,200원~",economy
PUS,HND,2023-08-08,10:00,06:45,경유 1,20시간 45분,"편도 1,921,600원~",economy
PUS,HND,2023-08-09,14:00,22:50,경유 1,08시간 50분,"편도 293,100원~",economy
PUS,HND,2023-08-09,10:45,22:50,경유 1,12시간 05분,"편도 293,100원~",economy
PUS,HND,2023-08-09,08:45,22:50,경유 1,14시간 05분,"편도 293,100원~",economy
PUS,HND,2023-08-09,12:10,22:50,경유 1,10시간 40분,"편도 293,100원~",economy
PUS,HND,2023-08-09,15:40,22:50,경유 1,07시간 10분,"편도 293,100원~",economy
PUS,HND,2023-08-09,10:50,22:50,경유 1,12시간 00분,"편도 293,100원~",economy
PUS,HND,2023-08-09,16:30,22:50,경유 1,06시간 20분,"편도 293,100원~",economy
PUS,HND,2023-08-09,07:05,22:50,경유 1,15시간 45분,"편도 293,100원~",economy
PUS,HND,2023-08-09,08:05,22:50,경유 1,14시간 45분,"편도 293,100원~",economy
PUS,HND,2023-08-09,08:45,01:00,경유 1,16시간 15분,"편도 408,600원~",economy
PUS,HND,2023-08-09,21:10,22:50,경유 1,25시간 40분,"편도 439,100원~",economy
PUS,HND,2023-08-09,20:00,22:50,경유 1,26시간 50분,"편도 439,100원~",economy
PUS,HND,2023-08-09,15:40,21:00,경유 1,05시간 20분,"편도 490,600원~",economy
PUS,HND,2023-08-09,14:00,18:30,경유 1,04시간 30분,"편도 490,600원~",economy
PUS,HND,2023-08-09,12:10,21:00,경유 1,08시간 50분,"편도 490,600원~",economy
PUS,HND,2023-08-09,12:10,18:30,경유 1,06시간 20분,"편도 490,600원~",economy
PUS,HND,2023-08-09,10:45,21:00,경유 1,10시간 15분,"편도 490,600원~",economy
PUS,HND,2023-08-09,08:45,21:00,경유 1,12시간 15분,"편도 490,600원~",economy
PUS,HND,2023-08-09,10:45,18:30,경유 1,07시간 45분,"편도 490,600원~",economy
PUS,HND,2023-08-09,20:00,11:10,경유 1,15시간 10분,"편도 490,600원~",economy
PUS,HND,2023-08-09,19:00,11:10,경유 1,16시간 10분,"편도 490,600원~",economy
PUS,HND,2023-08-09,21:10,11:10,경유 1,14시간 00분,"편도 490,600원~",economy
PUS,HND,2023-08-09,08:45,18:30,경유 1,09시간 45분,"편도 490,600원~",economy
PUS,HND,2023-08-09,14:00,21:00,경유 1,07시간 00분,"편도 490,600원~",economy
PUS,HND,2023-08-09,07:00,17:50,경유 1,10시간 50분,"편도 494,800원~",economy
PUS,HND,2023-08-09,07:00,22:00,경유 1,15시간 00분,"편도 494,800원~",economy
PUS,HND,2023-08-09,17:45,09:55,경유 1,16시간 10분,"편도 501,600원~",economy
PUS,HND,2023-08-09,19:00,09:55,경유 1,14시간 55분,"편도 501,600원~",economy
PUS,HND,2023-08-09,21:10,09:55,경유 1,12시간 45분,"편도 501,600원~",economy
PUS,HND,2023-08-09,20:00,09:55,경유 1,13시간 55분,"편도 501,600원~",economy
PUS,HND,2023-08-09,14:00,22:00,경유 1,08시간 00분,"편도 556,900원~",economy
PUS,HND,2023-08-09,08:45,17:50,경유 1,09시간 05분,"편도 556,900원~",economy
PUS,HND,2023-08-09,12:10,22:00,경유 1,09시간 50분,"편도 556,900원~",economy
PUS,HND,2023-08-09,12:10,17:50,경유 1,05시간 40분,"편도 556,900원~",economy
PUS,HND,2023-08-09,15:40,22:00,경유 1,06시간 20분,"편도 556,900원~",economy
PUS,HND,2023-08-09,10:45,17:50,경유 1,07시간 05분,"편도 556,900원~",economy
PUS,HND,2023-08-09,10:45,22:00,경유 1,11시간 15분,"편도 556,900원~",economy
PUS,HND,2023-08-09,07:00,19:20,경유 1,12시간 20분,"편도 665,300원~",economy
PUS,HND,2023-08-09,07:00,22:15,경유 1,15시간 15분,"편도 665,300원~",economy
PUS,HND,2023-08-09,20:50,23:59,경유 1,27시간 09분,"편도 980,600원~",economy
PUS,HND,2023-08-09,12:35,21:20,경유 1,08시간 45분,"편도 1,050,000원~",economy
PUS,HND,2023-08-09,20:50,13:40,경유 1,16시간 50분,"편도 1,278,000원~",economy
PUS,HND,2023-08-09,12:35,13:30,경유 1,24시간 55분,"편도 1,745,800원~",economy
PUS,HND,2023-08-09,12:35,13:30,경유 1,24시간 55분,"편도 1,913,300원~",economy
PUS,HND,2023-08-09,12:35,21:20,경유 1,08시간 45분,"편도 2,023,300원~",economy
PUS,HND,2023-08-10,08:45,01:00,경유 1,16시간 15분,"편도 408,600원~",economy
PUS,HND,2023-08-10,07:05,22:50,경유 1,15시간 45분,"편도 439,100원~",economy
PUS,HND,2023-08-10,10:50,22:50,경유 1,12시간 00분,"편도 439,100원~",economy
PUS,HND,2023-08-10,20:00,22:50,경유 1,26시간 50분,"편도 439,100원~",economy
PUS,HND,2023-08-10,14:00,22:50,경유 1,08시간 50분,"편도 439,100원~",economy
PUS,HND,2023-08-10,10:45,22:50,경유 1,12시간 05분,"편도 439,100원~",economy
PUS,HND,2023-08-10,08:45,22:50,경유 1,14시간 05분,"편도 439,100원~",economy
PUS,HND,2023-08-10,12:10,22:50,경유 1,10시간 40분,"편도 439,100원~",economy
PUS,HND,2023-08-10,21:10,22:50,경유 1,25시간 40분,"편도 439,100원~",economy
PUS,HND,2023-08-10,15:40,22:50,경유 1,07시간 10분,"편도 439,100원~",economy
PUS,HND,2023-08-10,16:30,22:50,경유 1,06시간 20분,"편도 439,100원~",economy
PUS,HND,2023-08-10,08:05,22:50,경유 1,14시간 45분,"편도 439,100원~",economy
PUS,HND,2023-08-10,14:00,21:00,경유 1,07시간 00분,"편도 490,600원~",economy
PUS,HND,2023-08-10,12:10,21:00,경유 1,08시간 50분,"편도 490,600원~",economy
PUS,HND,2023-08-10,12:10,18:30,경유 1,06시간 20분,"편도 490,600원~",economy
PUS,HND,2023-08-10,10:45,21:00,경유 1,10시간 15분,"편도 490,600원~",economy
PUS,HND,2023-08-10,08:45,21:00,경유 1,12시간 15분,"편도 490,600원~",economy
PUS,HND,2023-08-10,10:45,18:30,경유 1,07시간 45분,"편도 490,600원~",economy
PUS,HND,2023-08-10,15:40,21:00,경유 1,05시간 20분,"편도 490,600원~",economy
PUS,HND,2023-08-10,08:45,18:30,경유 1,09시간 45분,"편도 490,600원~",economy
PUS,HND,2023-08-10,14:00,18:30,경유 1,04시간 30분,"편도 490,600원~",economy
PUS,HND,2023-08-10,07:00,17:50,경유 1,10시간 50분,"편도 494,800원~",economy
PUS,HND,2023-08-10,07:00,22:00,경유 1,15시간 00분,"편도 494,800원~",economy
PUS,HND,2023-08-10,21:10,11:10,경유 1,14시간 00분,"편도 501,600원~",economy
PUS,HND,2023-08-10,19:00,11:10,경유 1,16시간 10분,"편도 501,600원~",economy
PUS,HND,2023-08-10,20:00,11:10,경유 1,15시간 10분,"편도 501,600원~",economy
PUS,HND,2023-08-10,21:10,18:30,경유 1,21시간 20분,"편도 502,000원~",economy
PUS,HND,2023-08-10,20:00,18:30,경유 1,22시간 30분,"편도 502,000원~",economy
PUS,HND,2023-08-10,17:45,11:10,경유 1,17시간 25분,"편도 513,500원~",economy
PUS,HND,2023-08-10,12:10,11:10,경유 1,23시간 00분,"편도 513,500원~",economy
PUS,HND,2023-08-10,15:40,11:10,경유 1,19시간 30분,"편도 513,500원~",economy
PUS,HND,2023-08-10,14:00,11:10,경유 1,21시간 10분,"편도 513,500원~",economy
PUS,HND,2023-08-10,14:00,22:00,경유 1,08시간 00분,"편도 556,900원~",economy
PUS,HND,2023-08-10,15:40,22:00,경유 1,06시간 20분,"편도 556,900원~",economy
PUS,HND,2023-08-10,12:10,17:50,경유 1,05시간 40분,"편도 556,900원~",economy
PUS,HND,2023-08-10,10:45,17:50,경유 1,07시간 05분,"편도 556,900원~",economy
PUS,HND,2023-08-10,10:45,22:00,경유 1,11시간 15분,"편도 556,900원~",economy
PUS,HND,2023-08-10,12:10,22:00,경유 1,09시간 50분,"편도 556,900원~",economy
PUS,HND,2023-08-10,08:45,17:50,경유 1,09시간 05분,"편도 556,900원~",economy
PUS,HND,2023-08-10,07:00,22:15,경유 1,15시간 15분,"편도 665,300원~",economy
PUS,HND,2023-08-10,20:50,23:59,경유 1,27시간 09분,"편도 1,086,200원~",economy
PUS,HND,2023-08-10,12:35,21:20,경유 1,08시간 45분,"편도 1,148,200원~",economy
PUS,HND,2023-08-10,20:50,13:40,경유 1,16시간 50분,"편도 1,213,400원~",economy
PUS,HND,2023-08-10,12:35,21:20,경유 1,08시간 45분,"편도 1,326,500원~",economy
PUS,HND,2023-08-10,12:35,13:30,경유 1,24시간 55분,"편도 1,326,500원~",economy
PUS,HND,2023-08-10,12:35,13:30,경유 1,24시간 55분,"편도 1,347,100원~",economy
PUS,HND,2023-08-11,15:40,22:50,경유 1,07시간 10분,"편도 439,100원~",economy
PUS,HND,2023-08-11,14:00,22:50,경유 1,08시간 50분,"편도 439,100원~",economy
PUS,HND,2023-08-11,12:10,22:50,경유 1,10시간 40분,"편도 439,100원~",economy
PUS,HND,2023-08-11,08:45,22:50,경유 1,14시간 05분,"편도 439,100원~",economy
PUS,HND,2023-08-11,10:45,22:50,경유 1,12시간 05분,"편도 439,100원~",economy
PUS,HND,2023-08-11,16:30,22:50,경유 1,06시간 20분,"편도 439,100원~",economy
PUS,HND,2023-08-11,08:05,22:50,경유 1,14시간 45분,"편도 439,100원~",economy
PUS,HND,2023-08-11,10:50,22:50,경유 1,12시간 00분,"편도 439,100원~",economy
PUS,HND,2023-08-11,07:05,22:50,경유 1,15시간 45분,"편도 439,100원~",economy
PUS,HND,2023-08-11,21:10,22:50,경유 1,25시간 40분,"편도 480,600원~",economy
PUS,HND,2023-08-11,20:00,22:50,경유 1,26시간 50분,"편도 480,600원~",economy
PUS,HND,2023-08-11,10:45,18:30,경유 1,07시간 45분,"편도 490,600원~",economy
PUS,HND,2023-08-11,08:45,18:30,경유 1,09시간 45분,"편도 490,600원~",economy
PUS,HND,2023-08-11,15:40,21:00,경유 1,05시간 20분,"편도 490,600원~",economy
PUS,HND,2023-08-11,14:00,18:30,경유 1,04시간 30분,"편도 490,600원~",economy
PUS,HND,2023-08-11,10:45,21:00,경유 1,10시간 15분,"편도 490,600원~",economy
PUS,HND,2023-08-11,20:00,18:30,경유 1,22시간 30분,"편도 490,600원~",economy
PUS,HND,2023-08-11,14:00,21:00,경유 1,07시간 00분,"편도 490,600원~",economy
PUS,HND,2023-08-11,12:10,21:00,경유 1,08시간 50분,"편도 490,600원~",economy
PUS,HND,2023-08-11,21:10,18:30,경유 1,21시간 20분,"편도 490,600원~",economy
PUS,HND,2023-08-11,12:10,18:30,경유 1,06시간 20분,"편도 490,600원~",economy
PUS,HND,2023-08-11,08:45,21:00,경유 1,12시간 15분,"편도 490,600원~",economy
PUS,HND,2023-08-11,08:45,01:00,경유 1,16시간 15분,"편도 519,000원~",economy
PUS,HND,2023-08-11,12:10,17:50,경유 1,05시간 40분,"편도 556,900원~",economy
PUS,HND,2023-08-11,08:45,17:50,경유 1,09시간 05분,"편도 556,900원~",economy
PUS,HND,2023-08-11,14:00,22:00,경유 1,08시간 00분,"편도 556,900원~",economy
PUS,HND,2023-08-11,10:45,17:50,경유 1,07시간 05분,"편도 556,900원~",economy
PUS,HND,2023-08-11,15:40,22:00,경유 1,06시간 20분,"편도 556,900원~",economy
PUS,HND,2023-08-11,14:00,23:30,경유 1,09시간 30분,"편도 567,400원~",economy
PUS,HND,2023-08-11,12:10,23:30,경유 1,11시간 20분,"편도 567,400원~",economy
PUS,HND,2023-08-11,15:40,23:30,경유 1,07시간 50분,"편도 567,400원~",economy
PUS,HND,2023-08-11,10:45,23:30,경유 1,12시간 45분,"편도 567,400원~",economy
PUS,HND,2023-08-11,12:45,21:30,경유 1,08시간 45분,"편도 762,800원~",economy
PUS,HND,2023-08-11,11:00,15:05,경유 1,28시간 05분,"편도 1,063,000원~",economy
PUS,HND,2023-08-11,12:35,21:20,경유 1,08시간 45분,"편도 1,161,000원~",economy
PUS,HND,2023-08-11,20:50,23:59,경유 1,27시간 09분,"편도 1,329,100원~",economy
PUS,HND,2023-08-11,12:35,13:30,경유 1,24시간 55분,"편도 1,347,100원~",economy
PUS,HND,2023-08-11,20:50,13:40,경유 1,16시간 50분,"편도 1,457,000원~",economy
PUS,HND,2023-08-11,12:35,13:30,경유 1,24시간 55분,"편도 1,693,200원~",economy
PUS,HND,2023-08-11,12:35,21:20,경유 1,08시간 45분,"편도 1,849,100원~",economy
PUS,HND,2023-08-12,12:10,22:50,경유 1,10시간 40분,"편도 480,600원~",economy
PUS,HND,2023-08-12,08:05,22:50,경유 1,14시간 45분,"편도 480,600원~",economy
PUS,HND,2023-08-12,20:00,22:50,경유 1,26시간 50분,"편도 480,600원~",economy
PUS,HND,2023-08-12,07:05,22:50,경유 1,15시간 45분,"편도 480,600원~",economy
PUS,HND,2023-08-12,21:10,22:50,경유 1,25시간 40분,"편도 480,600원~",economy
PUS,HND,2023-08-12,15:40,22:50,경유 1,07시간 10분,"편도 480,600원~",economy
PUS,HND,2023-08-12,10:45,22:50,경유 1,12시간 05분,"편도 480,600원~",economy
PUS,HND,2023-08-12,08:45,22:50,경유 1,14시간 05분,"편도 480,600원~",economy
PUS,HND,2023-08-12,14:00,22:50,경유 1,08시간 50분,"편도 480,600원~",economy
PUS,HND,2023-08-12,10:50,22:50,경유 1,12시간 00분,"편도 480,600원~",economy
PUS,HND,2023-08-12,12:10,21:00,경유 1,08시간 50분,"편도 490,600원~",economy
PUS,HND,2023-08-12,17:45,11:10,경유 1,17시간 25분,"편도 490,600원~",economy
PUS,HND,2023-08-12,12:10,18:30,경유 1,06시간 20분,"편도 490,600원~",economy
PUS,HND,2023-08-12,21:10,11:10,경유 1,14시간 00분,"편도 490,600원~",economy
PUS,HND,2023-08-12,15:40,11:10,경유 1,19시간 30분,"편도 490,600원~",economy
PUS,HND,2023-08-12,10:45,18:30,경유 1,07시간 45분,"편도 490,600원~",economy
PUS,HND,2023-08-12,15:40,21:00,경유 1,05시간 20분,"편도 490,600원~",economy
PUS,HND,2023-08-12,08:45,18:30,경유 1,09시간 45분,"편도 490,600원~",economy
PUS,HND,2023-08-12,14:00,11:10,경유 1,21시간 10분,"편도 490,600원~",economy
PUS,HND,2023-08-12,10:45,21:00,경유 1,10시간 15분,"편도 490,600원~",economy
PUS,HND,2023-08-12,14:00,18:30,경유 1,04시간 30분,"편도 490,600원~",economy
PUS,HND,2023-08-12,20:00,11:10,경유 1,15시간 10분,"편도 490,600원~",economy
PUS,HND,2023-08-12,14:00,21:00,경유 1,07시간 00분,"편도 490,600원~",economy
PUS,HND,2023-08-12,08:45,21:00,경유 1,12시간 15분,"편도 490,600원~",economy
PUS,HND,2023-08-12,19:00,11:10,경유 1,16시간 10분,"편도 490,600원~",economy
PUS,HND,2023-08-12,21:10,18:30,경유 1,21시간 20분,"편도 501,600원~",economy
PUS,HND,2023-08-12,20:00,18:30,경유 1,22시간 30분,"편도 501,600원~",economy
PUS,HND,2023-08-12,10:45,22:00,경유 1,11시간 15분,"편도 556,900원~",economy
PUS,HND,2023-08-12,10:45,17:50,경유 1,07시간 05분,"편도 556,900원~",economy
PUS,HND,2023-08-12,12:10,22:00,경유 1,09시간 50분,"편도 556,900원~",economy
PUS,HND,2023-08-12,12:10,17:50,경유 1,05시간 40분,"편도 556,900원~",economy
PUS,HND,2023-08-12,14:00,22:00,경유 1,08시간 00분,"편도 556,900원~",economy
PUS,HND,2023-08-12,15:40,22:00,경유 1,06시간 20분,"편도 556,900원~",economy
PUS,HND,2023-08-12,08:45,17:50,경유 1,09시간 05분,"편도 556,900원~",economy
PUS,HND,2023-08-12,08:45,01:00,경유 1,16시간 15분,"편도 599,000원~",economy
PUS,HND,2023-08-12,20:50,23:59,경유 1,27시간 09분,"편도 1,035,800원~",economy
PUS,HND,2023-08-12,20:50,13:40,경유 1,16시간 50분,"편도 1,250,900원~",economy
PUS,HND,2023-08-13,20:00,22:50,경유 1,26시간 50분,"편도 480,600원~",economy
PUS,HND,2023-08-13,07:05,22:50,경유 1,15시간 45분,"편도 480,600원~",economy
PUS,HND,2023-08-13,10:50,22:50,경유 1,12시간 00분,"편도 480,600원~",economy
PUS,HND,2023-08-13,21:10,22:50,경유 1,25시간 40분,"편도 480,600원~",economy
PUS,HND,2023-08-13,14:00,22:50,경유 1,08시간 50분,"편도 480,600원~",economy
PUS,HND,2023-08-13,08:45,22:50,경유 1,14시간 05분,"편도 480,600원~",economy
PUS,HND,2023-08-13,12:10,22:50,경유 1,10시간 40분,"편도 480,600원~",economy
PUS,HND,2023-08-13,15:40,22:50,경유 1,07시간 10분,"편도 480,600원~",economy
PUS,HND,2023-08-13,10:45,22:50,경유 1,12시간 05분,"편도 480,600원~",economy
PUS,HND,2023-08-13,08:05,22:50,경유 1,14시간 45분,"편도 480,600원~",economy
PUS,HND,2023-08-13,14:00,23:30,경유 1,09시간 30분,"편도 487,400원~",economy
PUS,HND,2023-08-13,15:40,23:30,경유 1,07시간 50분,"편도 487,400원~",economy
PUS,HND,2023-08-13,12:10,23:30,경유 1,11시간 20분,"편도 487,400원~",economy
PUS,HND,2023-08-13,10:45,23:30,경유 1,12시간 45분,"편도 487,400원~",economy
PUS,HND,2023-08-13,17:45,11:10,경유 1,17시간 25분,"편도 490,600원~",economy
PUS,HND,2023-08-13,21:10,11:10,경유 1,14시간 00분,"편도 490,600원~",economy
PUS,HND,2023-08-13,15:40,11:10,경유 1,19시간 30분,"편도 490,600원~",economy
PUS,HND,2023-08-13,21:10,18:30,경유 1,21시간 20분,"편도 490,600원~",economy
PUS,HND,2023-08-13,12:10,11:10,경유 1,23시간 00분,"편도 490,600원~",economy
PUS,HND,2023-08-13,19:00,11:10,경유 1,16시간 10분,"편도 490,600원~",economy
PUS,HND,2023-08-13,20:00,11:10,경유 1,15시간 10분,"편도 490,600원~",economy
PUS,HND,2023-08-13,20:00,18:30,경유 1,22시간 30분,"편도 490,600원~",economy
PUS,HND,2023-08-13,14:00,11:10,경유 1,21시간 10분,"편도 490,600원~",economy
PUS,HND,2023-08-13,14:00,21:00,경유 1,07시간 00분,"편도 501,600원~",economy
PUS,HND,2023-08-13,12:10,18:30,경유 1,06시간 20분,"편도 501,600원~",economy
PUS,HND,2023-08-13,08:45,21:00,경유 1,12시간 15분,"편도 501,600원~",economy
PUS,HND,2023-08-13,10:45,21:00,경유 1,10시간 15분,"편도 501,600원~",economy
PUS,HND,2023-08-13,15:40,21:00,경유 1,05시간 20분,"편도 501,600원~",economy
PUS,HND,2023-08-13,12:10,21:00,경유 1,08시간 50분,"편도 501,600원~",economy
PUS,HND,2023-08-13,10:45,18:30,경유 1,07시간 45분,"편도 501,600원~",economy
PUS,HND,2023-08-13,08:45,18:30,경유 1,09시간 45분,"편도 501,600원~",economy
PUS,HND,2023-08-13,14:00,18:30,경유 1,04시간 30분,"편도 501,600원~",economy
PUS,HND,2023-08-13,08:45,01:00,경유 1,16시간 15분,"편도 519,000원~",economy
PUS,HND,2023-08-13,15:40,22:00,경유 1,06시간 20분,"편도 556,900원~",economy
PUS,HND,2023-08-13,14:00,22:00,경유 1,08시간 00분,"편도 556,900원~",economy
PUS,HND,2023-08-13,12:10,17:50,경유 1,05시간 40분,"편도 567,400원~",economy
PUS,HND,2023-08-13,10:45,17:50,경유 1,07시간 05분,"편도 567,400원~",economy
PUS,HND,2023-08-13,08:45,17:50,경유 1,09시간 05분,"편도 567,400원~",economy
PUS,HND,2023-08-13,20:50,23:59,경유 1,27시간 09분,"편도 1,049,300원~",economy
PUS,HND,2023-08-13,12:35,21:20,경유 1,08시간 45분,"편도 1,069,800원~",economy
PUS,HND,2023-08-13,12:35,21:20,경유 1,08시간 45분,"편도 1,161,000원~",economy
PUS,HND,2023-08-13,20:50,13:40,경유 1,16시간 50분,"편도 1,176,400원~",economy
PUS,HND,2023-08-13,12:35,13:30,경유 1,24시간 55분,"편도 1,205,900원~",economy
PUS,HND,2023-08-13,12:35,13:30,경유 1,24시간 55분,"편도 1,693,200원~",economy
PUS,HND,2023-08-14,21:10,22:50,경유 1,25시간 40분,"편도 421,100원~",economy
PUS,HND,2023-08-14,20:00,22:50,경유 1,26시간 50분,"편도 421,100원~",economy
PUS,HND,2023-08-14,14:00,22:50,경유 1,08시간 50분,"편도 480,600원~",economy
PUS,HND,2023-08-14,15:40,22:50,경유 1,07시간 10분,"편도 480,600원~",economy
PUS,HND,2023-08-14,08:45,22:50,경유 1,14시간 05분,"편도 480,600원~",economy
PUS,HND,2023-08-14,10:45,22:50,경유 1,12시간 05분,"편도 480,600원~",economy
PUS,HND,2023-08-14,12:10,22:50,경유 1,10시간 40분,"편도 480,600원~",economy
PUS,HND,2023-08-14,16:30,22:50,경유 1,06시간 20분,"편도 480,600원~",economy
PUS,HND,2023-08-14,08:05,22:50,경유 1,14시간 45분,"편도 480,600원~",economy
PUS,HND,2023-08-14,10:50,22:50,경유 1,12시간 00분,"편도 480,600원~",economy
PUS,HND,2023-08-14,07:05,22:50,경유 1,15시간 45분,"편도 480,600원~",economy
PUS,HND,2023-08-14,10:45,18:30,경유 1,07시간 45분,"편도 490,600원~",economy
PUS,HND,2023-08-14,15:40,11:10,경유 1,19시간 30분,"편도 490,600원~",economy
PUS,HND,2023-08-14,08:45,18:30,경유 1,09시간 45분,"편도 490,600원~",economy
PUS,HND,2023-08-14,14:00,11:10,경유 1,21시간 10분,"편도 490,600원~",economy
PUS,HND,2023-08-14,19:00,11:10,경유 1,16시간 10분,"편도 490,600원~",economy
PUS,HND,2023-08-14,10:45,21:00,경유 1,10시간 15분,"편도 490,600원~",economy
PUS,HND,2023-08-14,14:00,18:30,경유 1,04시간 30분,"편도 490,600원~",economy
PUS,HND,2023-08-14,20:00,18:30,경유 1,22시간 30분,"편도 490,600원~",economy
PUS,HND,2023-08-14,20:00,11:10,경유 1,15시간 10분,"편도 490,600원~",economy
PUS,HND,2023-08-14,14:00,21:00,경유 1,07시간 00분,"편도 490,600원~",economy
PUS,HND,2023-08-14,12:10,21:00,경유 1,08시간 50분,"편도 490,600원~",economy
PUS,HND,2023-08-14,21:10,11:10,경유 1,14시간 00분,"편도 490,600원~",economy
PUS,HND,2023-08-14,17:45,11:10,경유 1,17시간 25분,"편도 490,600원~",economy
PUS,HND,2023-08-14,15:40,21:00,경유 1,05시간 20분,"편도 490,600원~",economy
PUS,HND,2023-08-14,08:45,21:00,경유 1,12시간 15분,"편도 490,600원~",economy
PUS,HND,2023-08-14,12:10,18:30,경유 1,06시간 20분,"편도 490,600원~",economy
PUS,HND,2023-08-14,21:10,18:30,경유 1,21시간 20분,"편도 490,600원~",economy
PUS,HND,2023-08-14,15:40,22:00,경유 1,06시간 20분,"편도 556,900원~",economy
PUS,HND,2023-08-14,12:10,22:00,경유 1,09시간 50분,"편도 556,900원~",economy
PUS,HND,2023-08-14,14:00,22:00,경유 1,08시간 00분,"편도 556,900원~",economy
PUS,HND,2023-08-14,10:45,22:00,경유 1,11시간 15분,"편도 556,900원~",economy
PUS,HND,2023-08-14,12:10,17:50,경유 1,05시간 40분,"편도 567,400원~",economy
PUS,HND,2023-08-14,08:45,17:50,경유 1,09시간 05분,"편도 567,400원~",economy
PUS,HND,2023-08-14,10:45,17:50,경유 1,07시간 05분,"편도 567,400원~",economy
PUS,HND,2023-08-14,08:45,01:00,경유 1,16시간 15분,"편도 567,800원~",economy
PUS,HND,2023-08-14,12:35,21:20,경유 1,08시간 45분,"편도 985,000원~",economy
PUS,HND,2023-08-14,20:50,23:59,경유 1,27시간 09분,"편도 1,039,400원~",economy
PUS,HND,2023-08-14,12:35,13:30,경유 1,24시간 55분,"편도 1,042,700원~",economy
PUS,HND,2023-08-14,20:50,13:40,경유 1,16시간 50분,"편도 1,163,300원~",economy
PUS,HND,2023-08-14,12:35,21:20,경유 1,08시간 45분,"편도 1,920,100원~",economy
PUS,HND,2023-08-14,12:35,13:30,경유 1,24시간 55분,"편도 1,920,100원~",economy
PUS,HND,2023-08-15,16:30,22:50,경유 1,06시간 20분,"편도 421,100원~",economy
PUS,HND,2023-08-15,07:05,22:50,경유 1,15시간 45분,"편도 421,100원~",economy
PUS,HND,2023-08-15,08:05,22:50,경유 1,14시간 45분,"편도 421,100원~",economy
PUS,HND,2023-08-15,08:45,22:50,경유 1,14시간 05분,"편도 421,100원~",economy
PUS,HND,2023-08-15,12:10,22:50,경유 1,10시간 40분,"편도 421,100원~",economy
PUS,HND,2023-08-15,15:40,22:50,경유 1,07시간 10분,"편도 421,100원~",economy
PUS,HND,2023-08-15,10:50,22:50,경유 1,12시간 00분,"편도 421,100원~",economy
PUS,HND,2023-08-15,14:00,22:50,경유 1,08시간 50분,"편도 421,100원~",economy
PUS,HND,2023-08-15,10:45,22:50,경유 1,12시간 05분,"편도 421,100원~",economy
PUS,HND,2023-08-15,07:00,23:30,경유 1,16시간 30분,"편도 461,300원~",economy
