dep,arr,date,times,price,grade,direct or nondirect
PUS,FUK,2023-09-07,11:30-21:45,1340427,first,2회 경유
PUS,FUK,2023-09-08,16:45-09:00,1261132,first,2회 경유
PUS,FUK,2023-09-08,16:45-15:00,1262495,first,2회 경유
PUS,FUK,2023-09-08,19:30-17:35,1619929,first,3회 경유
PUS,FUK,2023-09-09,08:20-19:00,1284922,first,2회 경유
PUS,FUK,2023-09-09,08:20-15:00,1286285,first,2회 경유
PUS,FUK,2023-09-09,16:45-15:00,1316045,first,2회 경유
PUS,FUK,2023-09-11,16:30-20:45,1327340,first,2회 경유
PUS,FUK,2023-09-11,16:30-15:00,1333024,first,2회 경유
PUS,FUK,2023-09-11,11:30-20:50,1341713,first,2회 경유
PUS,FUK,2023-09-12,08:20-20:45,1226783,first,2회 경유
PUS,FUK,2023-09-12,16:45-08:20,1239483,first,2회 경유
PUS,FUK,2023-09-12,19:30-15:00,1265454,first,3회 경유
PUS,FUK,2023-09-14,16:45-19:00,1238687,first,2회 경유
PUS,FUK,2023-09-14,16:45-08:20,1253060,first,2회 경유
PUS,FUK,2023-09-14,08:20-19:00,1262495,first,2회 경유
PUS,FUK,2023-09-15,16:45-16:05,1260438,first,2회 경유
PUS,FUK,2023-09-15,16:45-11:25,1261801,first,2회 경유
PUS,FUK,2023-09-15,16:45-21:45,1276174,first,2회 경유
PUS,FUK,2023-09-16,16:30-16:05,1329048,first,2회 경유
PUS,FUK,2023-09-16,16:30-08:20,1343420,first,2회 경유
PUS,FUK,2023-09-16,16:30-08:20,1350034,first,2회 경유
PUS,FUK,2023-09-19,16:30-15:00,1327340,first,2회 경유
PUS,FUK,2023-09-19,16:30-10:20,1341713,first,2회 경유
PUS,FUK,2023-09-19,11:30-09:00,1736097,first,3회 경유
PUS,FUK,2023-09-20,16:30-17:35,1327340,first,2회 경유
PUS,FUK,2023-09-20,16:30-08:20,1341713,first,2회 경유
PUS,FUK,2023-09-20,16:30-17:00,1821745,first,2회 경유
PUS,FUK,2023-09-21,16:45-19:00,1249228,first,2회 경유
PUS,FUK,2023-09-21,16:45-19:00,1250591,first,2회 경유
PUS,FUK,2023-09-21,16:45-08:20,1264964,first,2회 경유
PUS,FUK,2023-09-22,16:30-14:35,1342135,first,2회 경유
PUS,FUK,2023-09-22,16:30-08:20,1343420,first,2회 경유
PUS,FUK,2023-09-22,16:30-21:45,1352698,first,2회 경유
PUS,FUK,2023-09-23,08:20-20:45,1284713,first,2회 경유
PUS,FUK,2023-09-23,08:20-21:25,1297800,first,2회 경유
PUS,FUK,2023-09-23,08:20-21:45,1299085,first,2회 경유
PUS,FUK,2023-09-24,08:20-15:00,1261801,first,2회 경유
PUS,FUK,2023-09-24,08:20-08:20,1276174,first,2회 경유
PUS,FUK,2023-09-24,16:45-16:05,1286285,first,2회 경유
PUS,FUK,2023-09-26,11:30-14:35,1294218,first,2회 경유
PUS,FUK,2023-09-26,11:30-10:50,1295457,first,2회 경유
PUS,FUK,2023-09-26,16:30-14:35,1343795,first,2회 경유
PUS,FUK,2023-09-27,13:00-08:20,1335870,first,2회 경유
PUS,FUK,2023-09-27,13:00-18:25,1475532,first,3회 경유
PUS,FUK,2023-09-27,13:00-09:15,1475830,first,3회 경유
PUS,FUK,2023-09-28,13:00-19:00,1466774,first,2회 경유
PUS,FUK,2023-09-28,13:00-18:25,1471280,first,3회 경유
PUS,FUK,2023-09-28,13:00-10:50,1799584,first,2회 경유
PUS,FUK,2023-09-29,08:20-16:05,1339288,first,2회 경유
PUS,FUK,2023-09-29,08:20-19:00,1340600,first,2회 경유
PUS,FUK,2023-09-30,16:45-15:00,1322152,first,2회 경유
PUS,FUK,2023-09-30,15:00-19:00,1325159,first,3회 경유
PUS,FUK,2023-09-30,16:45-08:20,1334759,first,2회 경유
TAE,FUK,2023-07-20,17:20-18:25,143500,economy,직항
TAE,FUK,2023-07-21,17:20-18:25,141950,economy,직항
TAE,FUK,2023-07-21,17:20-18:25,199874,economy,직항
TAE,FUK,2023-07-22,17:20-18:25,123650,economy,직항
TAE,FUK,2023-07-22,17:20-18:25,161307,economy,직항
TAE,FUK,2023-07-23,17:20-18:25,212791,economy,직항
TAE,FUK,2023-07-24,17:20-18:25,178879,economy,직항
TAE,FUK,2023-07-24,17:20-18:25,236216,economy,직항
TAE,FUK,2023-07-25,17:20-18:25,192400,economy,직항
TAE,FUK,2023-07-25,17:20-18:25,236216,economy,직항
TAE,FUK,2023-07-26,17:20-18:25,132800,economy,직항
TAE,FUK,2023-07-26,17:20-18:25,170995,economy,직항
TAE,FUK,2023-07-27,17:20-18:25,236145,economy,직항
TAE,FUK,2023-07-27,07:10-19:55,278200,economy,1회 경유
TAE,FUK,2023-07-27,07:10-13:20,444123,economy,1회 경유
TAE,FUK,2023-07-27,12:00-12:55,899170,economy,1회 경유
TAE,FUK,2023-07-28,17:20-18:25,187500,economy,직항
TAE,FUK,2023-07-28,17:20-18:25,226372,economy,직항
TAE,FUK,2023-07-29,17:20-18:25,202181,economy,직항
TAE,FUK,2023-07-29,17:20-18:25,236187,economy,직항
TAE,FUK,2023-07-30,17:20-18:25,202181,economy,직항
TAE,FUK,2023-07-30,17:20-18:25,236414,economy,직항
TAE,FUK,2023-07-31,17:20-18:25,160150,economy,직항
TAE,FUK,2023-07-31,17:20-18:25,199194,economy,직항
TAE,FUK,2023-08-01,17:20-18:25,160150,economy,직항
TAE,FUK,2023-08-01,17:20-18:25,199591,economy,직항
TAE,FUK,2023-08-02,17:20-18:25,178450,economy,직항
TAE,FUK,2023-08-02,17:20-18:25,218371,economy,직항
TAE,FUK,2023-08-03,17:20-18:25,193500,economy,직항
TAE,FUK,2023-08-03,17:20-18:25,218371,economy,직항
TAE,FUK,2023-08-03,19:10-14:55,315242,economy,2회 경유
TAE,FUK,2023-08-03,19:10-14:55,315242,economy,2회 경유
TAE,FUK,2023-08-03,12:00-11:20,1762600,economy,2회 경유
TAE,FUK,2023-08-04,17:20-18:25,141950,economy,직항
TAE,FUK,2023-08-04,17:20-18:25,200683,economy,직항
TAE,FUK,2023-08-05,17:20-18:25,123650,economy,직항
TAE,FUK,2023-08-05,17:20-18:25,160200,economy,직항
TAE,FUK,2023-08-06,17:20-18:25,202181,economy,직항
TAE,FUK,2023-08-06,17:20-18:25,238031,economy,직항
TAE,FUK,2023-08-07,17:20-18:25,114600,economy,직항
TAE,FUK,2023-08-07,17:20-18:25,160512,economy,직항
TAE,FUK,2023-08-08,17:20-18:25,114600,economy,직항
TAE,FUK,2023-08-08,17:20-18:25,160498,economy,직항
TAE,FUK,2023-08-09,17:20-18:25,160498,economy,직항
TAE,FUK,2023-08-10,17:20-18:25,123650,economy,직항
TAE,FUK,2023-08-10,17:20-18:25,160498,economy,직항
TAE,FUK,2023-08-11,17:20-18:25,160150,economy,직항
TAE,FUK,2023-08-11,17:20-18:25,200668,economy,직항
TAE,FUK,2023-08-11,15:35-20:55,451123,economy,1회 경유
TAE,FUK,2023-08-11,15:35-20:55,451663,economy,1회 경유
TAE,FUK,2023-08-12,17:20-18:25,238187,economy,직항
TAE,FUK,2023-08-13,17:20-18:25,132800,economy,직항
TAE,FUK,2023-08-13,17:20-18:25,171576,economy,직항
TAE,FUK,2023-08-13,15:35-20:55,373466,economy,1회 경유
TAE,FUK,2023-08-13,15:35-20:55,417206,economy,1회 경유
TAE,FUK,2023-08-14,17:20-18:25,141950,economy,직항
TAE,FUK,2023-08-14,17:20-18:25,200697,economy,직항
TAE,FUK,2023-08-15,17:20-18:25,132800,economy,직항
TAE,FUK,2023-08-15,17:20-18:25,171562,economy,직항
TAE,FUK,2023-08-15,15:35-20:55,395266,economy,1회 경유
TAE,FUK,2023-08-16,17:20-18:25,105450,economy,직항
TAE,FUK,2023-08-16,17:20-18:25,140257,economy,직항
TAE,FUK,2023-08-16,15:35-20:55,322415,economy,1회 경유
TAE,FUK,2023-08-17,17:20-18:25,114600,economy,직항
TAE,FUK,2023-08-17,17:20-18:25,160498,economy,직항
TAE,FUK,2023-08-18,17:20-18:25,132800,economy,직항
TAE,FUK,2023-08-18,17:20-18:25,171122,economy,직항
TAE,FUK,2023-08-18,15:35-20:55,289098,economy,1회 경유
TAE,FUK,2023-08-19,17:20-18:25,141950,economy,직항
TAE,FUK,2023-08-19,17:20-18:25,200073,economy,직항
TAE,FUK,2023-08-19,15:35-20:55,267376,economy,1회 경유
TAE,FUK,2023-08-19,15:35-20:55,311116,economy,1회 경유
TAE,FUK,2023-08-20,17:20-18:25,150498,economy,직항
TAE,FUK,2023-08-20,17:20-18:25,237974,economy,직항
TAE,FUK,2023-08-20,15:35-20:55,321916,economy,1회 경유
TAE,FUK,2023-08-21,17:20-18:25,105450,economy,직항
TAE,FUK,2023-08-21,17:20-18:25,140115,economy,직항
TAE,FUK,2023-08-22,17:20-18:25,104010,economy,직항
TAE,FUK,2023-08-22,17:20-18:25,140144,economy,직항
TAE,FUK,2023-08-22,15:35-20:55,187934,economy,1회 경유
TAE,FUK,2023-08-22,15:35-20:55,232350,economy,1회 경유
TAE,FUK,2023-08-23,17:20-18:25,105450,economy,직항
TAE,FUK,2023-08-23,17:20-18:25,140002,economy,직항
TAE,FUK,2023-08-23,15:35-20:55,232350,economy,1회 경유
TAE,FUK,2023-08-24,17:20-18:25,105450,economy,직항
TAE,FUK,2023-08-24,17:20-18:25,140002,economy,직항
TAE,FUK,2023-08-25,17:20-18:25,199903,economy,직항
TAE,FUK,2023-08-25,15:35-20:55,280745,economy,1회 경유
TAE,FUK,2023-08-25,19:10-14:05,321972,economy,2회 경유
TAE,FUK,2023-08-25,19:10-08:05,325679,economy,2회 경유
TAE,FUK,2023-08-25,07:50-08:05,575000,economy,2회 경유
TAE,FUK,2023-08-26,17:20-18:25,141950,economy,직항
TAE,FUK,2023-08-26,17:20-18:25,199818,economy,직항
TAE,FUK,2023-08-26,15:35-20:55,238074,economy,1회 경유
TAE,FUK,2023-08-26,15:35-20:55,280745,economy,1회 경유
TAE,FUK,2023-08-27,17:20-18:25,178450,economy,직항
TAE,FUK,2023-08-27,17:20-18:25,219123,economy,직항
TAE,FUK,2023-08-27,15:35-20:55,267347,economy,1회 경유
TAE,FUK,2023-08-27,15:35-20:55,311087,economy,1회 경유
TAE,FUK,2023-08-28,17:20-18:25,123650,economy,직항
TAE,FUK,2023-08-28,17:20-18:25,160484,economy,직항
TAE,FUK,2023-08-28,07:10-11:30,888707,economy,1회 경유
TAE,FUK,2023-08-29,17:20-18:25,96300,economy,직항
TAE,FUK,2023-08-29,17:20-18:25,129194,economy,직항
TAE,FUK,2023-08-29,15:35-20:55,216700,economy,1회 경유
TAE,FUK,2023-08-30,17:20-18:25,87250,economy,직항
TAE,FUK,2023-08-30,17:20-18:25,119789,economy,직항
TAE,FUK,2023-08-30,15:35-20:55,234397,economy,1회 경유
TAE,FUK,2023-08-31,17:20-18:25,87250,economy,직항
TAE,FUK,2023-08-31,17:20-18:25,119789,economy,직항
TAE,FUK,2023-09-01,17:20-18:25,202182,economy,직항
TAE,FUK,2023-09-01,15:35-20:55,267347,economy,1회 경유
TAE,FUK,2023-09-01,15:35-20:55,311087,economy,1회 경유
TAE,FUK,2023-09-02,17:20-18:25,160150,economy,직항
TAE,FUK,2023-09-02,17:20-18:25,200130,economy,직항
TAE,FUK,2023-09-02,15:35-20:55,262366,economy,1회 경유
TAE,FUK,2023-09-02,15:35-20:55,327706,economy,1회 경유
TAE,FUK,2023-09-02,07:10-11:30,854206,economy,1회 경유
TAE,FUK,2023-09-03,17:20-18:25,123650,economy,직항
TAE,FUK,2023-09-03,17:20-18:25,161094,economy,직항
TAE,FUK,2023-09-03,15:35-20:55,311585,economy,1회 경유
TAE,FUK,2023-09-04,17:20-18:25,123650,economy,직항
TAE,FUK,2023-09-04,17:20-18:25,161094,economy,직항
TAE,FUK,2023-09-05,17:20-18:25,114600,economy,직항
TAE,FUK,2023-09-05,17:20-18:25,160924,economy,직항
TAE,FUK,2023-09-05,15:35-20:55,193757,economy,1회 경유
TAE,FUK,2023-09-05,15:35-20:55,259700,economy,1회 경유
TAE,FUK,2023-09-06,17:20-18:25,114600,economy,직항
TAE,FUK,2023-09-06,17:20-18:25,160895,economy,직항
TAE,FUK,2023-09-06,15:35-20:55,193757,economy,1회 경유
TAE,FUK,2023-09-06,15:35-20:55,259630,economy,1회 경유
TAE,FUK,2023-09-07,17:20-18:25,171463,economy,직항
TAE,FUK,2023-09-07,16:05-14:05,228854,economy,3회 경유
TAE,FUK,2023-09-07,16:05-14:05,232961,economy,3회 경유
TAE,FUK,2023-09-07,07:10-15:25,294400,economy,1회 경유
TAE,FUK,2023-09-07,19:10-18:50,304186,economy,2회 경유
TAE,FUK,2023-09-07,07:10-09:25,321400,economy,1회 경유
TAE,FUK,2023-09-07,07:10-13:20,543990,economy,1회 경유
TAE,FUK,2023-09-08,17:20-18:25,160150,economy,직항
TAE,FUK,2023-09-08,17:20-18:25,217619,economy,직항
TAE,FUK,2023-09-08,15:35-20:55,288947,economy,1회 경유
TAE,FUK,2023-09-08,15:35-20:55,354287,economy,1회 경유
TAE,FUK,2023-09-09,17:20-18:25,160150,economy,직항
TAE,FUK,2023-09-09,17:20-18:25,217619,economy,직항
TAE,FUK,2023-09-09,15:35-20:55,262366,economy,1회 경유
TAE,FUK,2023-09-09,15:35-20:55,327706,economy,1회 경유
TAE,FUK,2023-09-09,07:10-11:30,942856,economy,1회 경유
TAE,FUK,2023-09-10,17:20-18:25,114600,economy,직항
TAE,FUK,2023-09-10,17:20-18:25,176234,economy,직항
TAE,FUK,2023-09-10,15:35-20:55,248642,economy,1회 경유
TAE,FUK,2023-09-10,15:35-20:55,291524,economy,1회 경유
TAE,FUK,2023-09-11,17:20-18:25,114600,economy,직항
TAE,FUK,2023-09-11,17:20-18:25,176234,economy,직항
TAE,FUK,2023-09-12,17:20-18:25,105450,economy,직항
TAE,FUK,2023-09-12,17:20-18:25,155775,economy,직항
TAE,FUK,2023-09-12,15:35-20:55,183057,economy,1회 경유
TAE,FUK,2023-09-12,15:35-20:55,227450,economy,1회 경유
TAE,FUK,2023-09-13,17:20-18:25,123650,economy,직항
TAE,FUK,2023-09-13,17:20-18:25,176234,economy,직항
TAE,FUK,2023-09-13,15:35-20:55,259700,economy,1회 경유
TAE,FUK,2023-09-14,17:20-18:25,141950,economy,직항
TAE,FUK,2023-09-14,17:20-18:25,217619,economy,직항
TAE,FUK,2023-09-15,17:20-18:25,160150,economy,직항
TAE,FUK,2023-09-15,17:20-18:25,217619,economy,직항
TAE,FUK,2023-09-15,15:35-20:55,232891,economy,1회 경유
TAE,FUK,2023-09-15,15:35-20:55,275350,economy,1회 경유
TAE,FUK,2023-09-16,17:20-18:25,141950,economy,직항
TAE,FUK,2023-09-16,17:20-18:25,217619,economy,직항
TAE,FUK,2023-09-16,15:35-20:55,262366,economy,1회 경유
TAE,FUK,2023-09-16,15:35-20:55,327706,economy,1회 경유
TAE,FUK,2023-09-17,17:20-18:25,176234,economy,직항
TAE,FUK,2023-09-17,15:35-20:55,272439,economy,1회 경유
TAE,FUK,2023-09-17,07:10-15:25,294400,economy,1회 경유
TAE,FUK,2023-09-17,07:10-19:55,298910,economy,1회 경유
TAE,FUK,2023-09-17,09:30-18:50,318098,economy,2회 경유
TAE,FUK,2023-09-17,07:10-13:20,468982,economy,1회 경유
TAE,FUK,2023-09-18,17:20-18:25,114600,economy,직항
TAE,FUK,2023-09-18,17:20-18:25,176234,economy,직항
TAE,FUK,2023-09-19,17:20-18:25,176234,economy,직항
TAE,FUK,2023-09-19,16:05-08:05,178309,economy,2회 경유
TAE,FUK,2023-09-19,17:30-14:05,185670,economy,2회 경유
TAE,FUK,2023-09-19,15:35-20:55,227450,economy,1회 경유
TAE,FUK,2023-09-19,07:10-15:25,294400,economy,1회 경유
TAE,FUK,2023-09-19,07:10-19:55,298910,economy,1회 경유
TAE,FUK,2023-09-19,19:10-14:55,305455,economy,2회 경유
TAE,FUK,2023-09-19,09:30-18:50,317853,economy,2회 경유
TAE,FUK,2023-09-19,07:10-13:20,432015,economy,1회 경유
TAE,FUK,2023-09-19,12:00-12:55,575060,economy,1회 경유
TAE,FUK,2023-09-20,17:20-18:25,114600,economy,직항
TAE,FUK,2023-09-20,17:20-18:25,176234,economy,직항
TAE,FUK,2023-09-21,17:20-18:25,141950,economy,직항
TAE,FUK,2023-09-21,17:20-18:25,217619,economy,직항
TAE,FUK,2023-09-22,17:20-18:25,217619,economy,직항
TAE,FUK,2023-09-22,21:15-19:35,276393,economy,2회 경유
TAE,FUK,2023-09-22,15:35-20:55,283189,economy,1회 경유
TAE,FUK,2023-09-22,07:10-15:25,294400,economy,1회 경유
TAE,FUK,2023-09-22,07:10-19:55,298910,economy,1회 경유
TAE,FUK,2023-09-22,13:25-18:50,358869,economy,2회 경유
TAE,FUK,2023-09-22,09:30-18:50,373433,economy,2회 경유
TAE,FUK,2023-09-22,07:10-13:20,443030,economy,1회 경유
TAE,FUK,2023-09-22,12:00-12:55,788020,economy,1회 경유
TAE,FUK,2023-09-23,17:20-18:25,141950,economy,직항
TAE,FUK,2023-09-23,17:20-18:25,217619,economy,직항
TAE,FUK,2023-09-24,17:20-18:25,123650,economy,직항
TAE,FUK,2023-09-24,17:20-18:25,176234,economy,직항
TAE,FUK,2023-09-25,17:20-18:25,114600,economy,직항
TAE,FUK,2023-09-25,17:20-18:25,176234,economy,직항
TAE,FUK,2023-09-26,17:20-18:25,141950,economy,직항
TAE,FUK,2023-09-26,15:35-20:55,193757,economy,1회 경유
TAE,FUK,2023-09-26,17:20-18:25,217619,economy,직항
TAE,FUK,2023-09-26,15:35-20:55,259700,economy,1회 경유
TAE,FUK,2023-09-27,10:10-19:00,369400,economy,2회 경유
TAE,FUK,2023-09-27,07:45-19:00,369400,economy,2회 경유
TAE,FUK,2023-09-27,07:45-19:00,369400,economy,2회 경유
TAE,FUK,2023-09-27,06:55-19:00,427352,economy,2회 경유
TAE,FUK,2023-09-27,06:55-19:00,433081,economy,2회 경유
TAE,FUK,2023-09-27,10:45-19:00,438782,economy,2회 경유
TAE,FUK,2023-09-27,09:35-19:00,443693,economy,2회 경유
TAE,FUK,2023-09-27,08:20-19:00,450418,economy,2회 경유
TAE,FUK,2023-09-27,10:40-17:50,458751,economy,1회 경유
TAE,FUK,2023-09-27,07:10-15:25,576071,economy,2회 경유
TAE,FUK,2023-09-27,07:10-15:05,682632,economy,2회 경유
TAE,FUK,2023-09-27,09:25-17:30,868943,economy,2회 경유
TAE,FUK,2023-09-27,12:00-08:20,1910009,economy,2회 경유
TAE,FUK,2023-09-27,12:00-07:30,2038763,economy,2회 경유
TAE,FUK,2023-09-28,10:10-19:00,357000,economy,2회 경유
TAE,FUK,2023-09-28,10:10-19:00,357000,economy,2회 경유
TAE,FUK,2023-09-28,07:45-19:00,357000,economy,2회 경유
TAE,FUK,2023-09-28,07:45-19:00,357000,economy,2회 경유
TAE,FUK,2023-09-28,07:45-19:00,357000,economy,2회 경유
TAE,FUK,2023-09-28,17:30-10:05,357000,economy,2회 경유
TAE,FUK,2023-09-28,17:30-10:05,357000,economy,2회 경유
TAE,FUK,2023-09-28,17:30-10:05,357000,economy,2회 경유
TAE,FUK,2023-09-28,15:45-10:05,357000,economy,2회 경유
TAE,FUK,2023-09-28,15:45-10:05,357000,economy,2회 경유
TAE,FUK,2023-09-28,15:45-10:05,357000,economy,2회 경유
TAE,FUK,2023-09-28,15:45-10:05,357000,economy,2회 경유
TAE,FUK,2023-09-28,15:45-10:05,357000,economy,2회 경유
TAE,FUK,2023-09-28,15:45-10:05,357000,economy,2회 경유
TAE,FUK,2023-09-28,13:45-10:05,357000,economy,2회 경유
TAE,FUK,2023-09-28,13:45-10:05,357000,economy,2회 경유
TAE,FUK,2023-09-28,13:45-10:05,357000,economy,2회 경유
TAE,FUK,2023-09-28,13:45-10:05,357000,economy,2회 경유
TAE,FUK,2023-09-28,13:45-10:05,357000,economy,2회 경유
TAE,FUK,2023-09-28,13:45-10:05,357000,economy,2회 경유
TAE,FUK,2023-09-28,10:10-10:05,357000,economy,2회 경유
TAE,FUK,2023-09-28,19:10-14:05,536088,economy,2회 경유
TAE,FUK,2023-09-28,21:15-14:05,1012572,economy,2회 경유
TAE,FUK,2023-09-28,12:00-07:30,3356530,economy,2회 경유
TAE,FUK,2023-09-29,17:20-18:25,202105,economy,직항
TAE,FUK,2023-09-29,17:20-18:25,258694,economy,직항
TAE,FUK,2023-09-30,17:20-18:25,204450,economy,직항
TAE,FUK,2023-09-30,17:20-18:25,258694,economy,직항
TAE,FUK,2023-07-20,21:15-08:45,2341373,premium,3회 경유
TAE,FUK,2023-07-20,21:15-09:15,2341373,premium,3회 경유
TAE,FUK,2023-07-20,21:15-20:00,2341373,premium,3회 경유
TAE,FUK,2023-07-25,12:00-14:10,3259571,premium,2회 경유
TAE,FUK,2023-07-25,12:00-14:10,3492688,premium,3회 경유
TAE,FUK,2023-07-25,12:00-14:10,3780808,premium,2회 경유
TAE,FUK,2023-07-26,07:10-19:55,517400,premium,1회 경유
TAE,FUK,2023-07-27,07:10-15:25,517400,premium,1회 경유
TAE,FUK,2023-07-28,07:10-15:25,517400,premium,1회 경유
TAE,FUK,2023-07-29,07:10-19:55,517400,premium,1회 경유
TAE,FUK,2023-07-31,07:10-15:25,517400,premium,1회 경유
TAE,FUK,2023-08-01,07:10-15:25,517400,premium,1회 경유
TAE,FUK,2023-08-01,12:00-12:55,1225160,premium,1회 경유
TAE,FUK,2023-08-01,12:00-14:10,3065052,premium,2회 경유
TAE,FUK,2023-08-01,12:00-14:10,3223201,premium,2회 경유
TAE,FUK,2023-08-02,07:10-15:25,517400,premium,1회 경유
TAE,FUK,2023-08-03,07:10-15:25,517400,premium,1회 경유
TAE,FUK,2023-08-04,07:10-15:25,517400,premium,1회 경유
TAE,FUK,2023-08-04,12:00-12:55,1192664,premium,1회 경유
TAE,FUK,2023-08-05,07:10-15:25,517400,premium,1회 경유
TAE,FUK,2023-08-06,12:00-12:55,1413161,premium,1회 경유
TAE,FUK,2023-08-06,12:00-14:00,2767200,premium,2회 경유
TAE,FUK,2023-08-07,07:10-15:25,517400,premium,1회 경유
TAE,FUK,2023-08-08,12:00-12:55,1565320,premium,1회 경유
TAE,FUK,2023-08-08,12:00-14:10,3223002,premium,2회 경유
TAE,FUK,2023-08-08,12:00-14:10,3446531,premium,3회 경유
TAE,FUK,2023-08-09,12:00-12:55,1413161,premium,1회 경유
TAE,FUK,2023-08-09,12:00-15:00,2923518,premium,1회 경유
TAE,FUK,2023-08-10,07:10-15:25,517400,premium,1회 경유
TAE,FUK,2023-08-11,07:10-15:25,517400,premium,1회 경유
TAE,FUK,2023-08-11,12:00-12:55,1192693,premium,1회 경유
TAE,FUK,2023-08-12,12:00-12:55,1192693,premium,1회 경유
TAE,FUK,2023-08-12,12:00-10:55,2767200,premium,2회 경유
TAE,FUK,2023-08-12,12:00-14:10,3155421,premium,2회 경유
TAE,FUK,2023-08-12,12:00-14:10,3478596,premium,2회 경유
TAE,FUK,2023-08-14,12:00-12:55,1396127,premium,1회 경유
TAE,FUK,2023-08-14,12:00-13:00,2767200,premium,2회 경유
TAE,FUK,2023-08-14,12:00-15:00,3170074,premium,1회 경유
TAE,FUK,2023-08-14,12:00-14:10,3222946,premium,2회 경유
TAE,FUK,2023-08-15,12:00-12:55,1192693,premium,1회 경유
TAE,FUK,2023-08-15,12:00-14:10,2350041,premium,2회 경유
TAE,FUK,2023-08-15,12:00-14:10,3155421,premium,2회 경유
TAE,FUK,2023-08-16,12:00-12:55,1192693,premium,1회 경유
TAE,FUK,2023-08-16,12:00-13:00,2767200,premium,2회 경유
TAE,FUK,2023-08-16,12:00-11:20,2902900,premium,2회 경유
TAE,FUK,2023-08-16,12:00-15:00,2922497,premium,1회 경유
TAE,FUK,2023-08-17,07:10-15:25,517400,premium,1회 경유
TAE,FUK,2023-08-17,12:00-08:10,6336835,premium,2회 경유
TAE,FUK,2023-08-18,12:00-12:55,1172806,premium,1회 경유
TAE,FUK,2023-08-19,07:10-15:25,517400,premium,1회 경유
TAE,FUK,2023-08-19,12:00-12:55,1172792,premium,1회 경유
TAE,FUK,2023-08-19,12:00-14:10,3152769,premium,2회 경유
TAE,FUK,2023-08-19,12:00-14:10,3439454,premium,3회 경유
TAE,FUK,2023-08-20,12:00-12:55,1392849,premium,1회 경유
TAE,FUK,2023-08-20,21:15-08:10,1687052,premium,3회 경유
TAE,FUK,2023-08-20,21:15-08:10,1796888,premium,3회 경유
TAE,FUK,2023-08-20,12:00-14:00,2767200,premium,2회 경유
TAE,FUK,2023-08-20,21:15-21:40,3799357,premium,3회 경유
TAE,FUK,2023-08-21,07:10-15:25,517400,premium,1회 경유
TAE,FUK,2023-08-21,12:00-08:10,6454362,premium,2회 경유
TAE,FUK,2023-08-22,07:10-15:25,517400,premium,1회 경유
TAE,FUK,2023-08-22,17:30-14:25,3557891,premium,3회 경유
TAE,FUK,2023-08-22,17:30-13:20,3592568,premium,3회 경유
TAE,FUK,2023-08-22,19:10-13:20,3597594,premium,3회 경유
TAE,FUK,2023-08-22,12:00-08:10,6478940,premium,2회 경유
TAE,FUK,2023-08-23,07:10-15:25,517400,premium,1회 경유
TAE,FUK,2023-08-24,07:10-15:25,517400,premium,1회 경유
TAE,FUK,2023-08-24,12:00-08:10,6466642,premium,2회 경유
TAE,FUK,2023-08-25,07:10-15:25,517400,premium,1회 경유
TAE,FUK,2023-08-26,07:10-15:25,517400,premium,1회 경유
TAE,FUK,2023-08-26,12:00-12:55,1137903,premium,1회 경유
TAE,FUK,2023-08-26,12:00-14:10,3005892,premium,2회 경유
TAE,FUK,2023-08-26,12:00-14:10,3150430,premium,2회 경유
TAE,FUK,2023-08-27,07:10-09:25,517400,premium,1회 경유
TAE,FUK,2023-08-28,07:10-15:25,517400,premium,1회 경유
TAE,FUK,2023-08-28,12:00-12:55,1137903,premium,1회 경유
TAE,FUK,2023-08-28,12:00-15:00,2900484,premium,1회 경유
TAE,FUK,2023-08-28,12:00-14:10,3218053,premium,2회 경유
TAE,FUK,2023-08-29,07:10-15:25,517400,premium,1회 경유
TAE,FUK,2023-08-29,12:00-12:55,1137903,premium,1회 경유
TAE,FUK,2023-08-29,12:00-14:10,3005892,premium,2회 경유
TAE,FUK,2023-08-29,12:00-14:10,3218053,premium,2회 경유
TAE,FUK,2023-08-30,07:10-15:25,517400,premium,1회 경유
TAE,FUK,2023-08-31,07:10-15:25,517400,premium,1회 경유
TAE,FUK,2023-09-01,07:10-15:25,517400,premium,1회 경유
TAE,FUK,2023-09-02,07:10-15:25,517400,premium,1회 경유
TAE,FUK,2023-09-04,07:10-15:25,517400,premium,1회 경유
TAE,FUK,2023-09-04,12:00-12:55,1136358,premium,1회 경유
TAE,FUK,2023-09-04,12:00-15:00,2897860,premium,1회 경유
TAE,FUK,2023-09-04,12:00-14:10,3149224,premium,2회 경유
TAE,FUK,2023-09-05,12:00-12:55,1136088,premium,1회 경유
TAE,FUK,2023-09-05,12:00-14:10,3003977,premium,2회 경유
TAE,FUK,2023-09-05,12:00-14:10,3149224,premium,2회 경유
TAE,FUK,2023-09-06,07:10-15:25,517400,premium,1회 경유
TAE,FUK,2023-09-06,19:10-13:25,3553452,premium,3회 경유
TAE,FUK,2023-09-07,07:10-15:25,517400,premium,1회 경유
TAE,FUK,2023-09-08,07:10-15:25,517400,premium,1회 경유
TAE,FUK,2023-09-09,07:10-15:25,517400,premium,1회 경유
TAE,FUK,2023-09-10,19:10-13:25,2091346,premium,3회 경유
TAE,FUK,2023-09-11,07:10-15:25,517400,premium,1회 경유
TAE,FUK,2023-09-12,07:10-15:25,517400,premium,1회 경유
